SampleID	Bacteroides_ovatus_CL02T12C04.xml	Prevotella_copri_CB7_DSM_18205.xml	Phocaeicola_abscessus_CCUG_55929.xml	Faecalibacterium_prausnitzii_M21_2.xml	Blautia_torques_ERR1022404.xml	Alistipes_shahii_WAL_8301.xml	Parabacteroides_distasonis_CL09T03C24.xml	Eubacterium_rectale_ATCC_33656.xml	Mediterraneibacter_massiliensis_DSM_100837.xml	Roseburia_intestinalis_XB6B4.xml	Ruminococcus_albus_8.xml	Escherichia_coli_MP021552_7.xml	Akkermansia_muciniphila_YL44.xml	Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_SARB31.xml	Coprococcus_catus_GD_7.xml	Staphylococcus_warneri_L37603.xml	Phascolarctobacterium_succinatutens_YIT_12067.xml	Collinsella_tanakaei_YIT_12063.xml	Clostridium_bolteae_ATCC_BAA_613.xml	Dorea_longicatena_ERR1022383.xml	Bifidobacterium_dentium_ATCC_27679.xml	Flavonifractor_plautii_ERR1022420.xml	Prevotella_intermedia_ATCC_25611	Anaerostipes_hadrus_ERR1022376.xml	Catenibacterium_mitsuokai_ERR1022284.xml	Lachnospira_multipara_ATCC_19207.xml	Streptococcus_agalactiae_CCUG_25532.xml	Acidaminococcus_fermentans_DSM_20731.xml	Oscillibacter_ruminantium_GH1.xml	Megasphaera_elsdenii_DSM_20460.xml	Klebsiella_pneumoniae_1162281.xml	Clostridium_beijerinckii_G117.xml	Eubacterium_hallii_L2_7.xml	Veillonella_parvula_ATCC_17745.xml	Streptomyces_massiliensis_AP10.xml	Remaining
021420B09D	0.211513410779875	0.00031498248910908	0.257089775348082	0.14385090117024	0.0242002647988383	0.0111685316477321	0.0253107115401042	0.0444445630819168	0.0127914922695823	0.0228762706073289	0.0198011873238234	0.00171905697445972	0.000661997095754677	0.00174041171948407	0.00125992995643632	0.00809344836422653	5.87255488169471e-05	0.00923592722302896	0.00323524387118818	0.00931600751687025	0.0496230887503203	0.00809344836422653	0.00129730076022892	0.00755957973861792	0	0.0139980353634578	0.00140941317160673	0	0.00366233877167507	0.000117451097633894	0.0284925685487315	0.00216216793371487	0.00268002050055522	0.000464465704279491	0.00107307593747331	0.07068420603058
021420C07D	0.4504889608471	0.00045400933481627	0.124434590226548	0.00100170313554701	0.035989247905912	0.00654950503373842	0.040785171910995	0.0265006930248312	0.0299586106833921	0.00165509223115561	0.0018929066446308	0.0587545731231278	2.04184092377688e-05	0.00122750672005881	0.000701432411462174	0.00112541467386996	3.84346526828589e-05	0.00896007840669147	0.0409389105217264	0.00104374103691889	0.0187537083434424	0.00251026325334922	0.0149006344119858	0.00931439786111158	3.84346526828589e-05	0.00065459017850494	0.000566911127072168	0.0307765481357992	0.00259914338767833	0.023668539555263	0.000284656646432423	0.00180402651030169	0.00556822030742918	9.48855488108078e-05	0.00025462957402394	0.0556894095716699
021420C08D	0.12517422409148	0.461528133042581	0.0998185056550782	0.0918308332103431	0.00796256496288023	0.0230246524906185	0.020624377225287	0.0168256152206358	0.00436924765758111	0.0234516980080816	0.0113366830352893	0.00012226252033706	0.00285897804252465	0.00328798849335023	0.00288823371703388	0.00236730805002633	0.000377813020434434	0.00277732414501383	0.00071370746246759	0.00305721798621403	0.00371754475899874	0.00115898319501658	0.00234667624971945	0.00131606870105678	1.10254594232528e-05	0.00562527672811523	0.000212758617979402	2.07409632714656e-05	0.00194648482154475	8.77670235276754e-05	0.000291792604340145	0.000978100162696482	0.000731828514588975	4.59576080909843e-05	0.000981811703492429	0.076129814850879
021420D07D	0.300549172812125	0.000601484314386251	0.0311870596625418	0.00248626578161613	0.00446019231824202	0.000926716875259598	0.00456892971058221	0.000168493977319927	0.0119679704704509	0.000756263665645254	0.000321314096284512	0.237697980423351	0.000143023957492496	0.00205523467684423	0.00143121919107217	0.00109814970102115	0.00216495168533162	0.00100704539933073	0.000652424354041112	0.00406540701091684	0.0302495670096629	3.33069490051018e-05	0.0244473005697447	0.000134207412167616	0.00130680794037664	6.66138980102037e-05	0.0863071214175438	0.000878715684046363	8.22877563655457e-05	0.000116574321517856	0.0375418296094858	0.0158629242717534	0.000337967570787063	0.146447715926991	0.000363437590614494	0.0475143219880723
021420D08D	0.205529013317897	0.000172910879477358	0.217598944491849	0.140741938030244	0.0603402585393541	0.000227415395834351	0.00469302680494525	0.0455413426153898	0.0231869730446975	0.00512530400363865	0.0193491033067326	0.0179094322884755	6.76607789259227e-05	0.00278724819853176	0.0159679438265178	0.00231926114429413	0.00055068356181376	7.89375754135765e-05	0.00889551296267756	0.00247713629512128	0.000503696909781869	0.0144700093597411	0.00016351354907098	0.014210643040525	7.1419711088474e-05	0.0229257272594002	0.000629621137227337	7.89375754135765e-05	0.00641273826931245	0.000110888498795262	0.000449192393424876	0.00323080219371281	0.00956272342153041	3.00714573004101e-05	0.000943491972800367	0.152646476189044
021420E07D	0.121662139465445	0.0217119041200987	0.0903000393970183	0.0607640256840912	0.0194711123091491	0.204002598820854	0.0705600597175856	0.0304849980301491	0.00870466750990109	0.00515824469004223	0.00432261319730994	0.000487278910154063	0.115113940323885	0.00524256813265045	0.00912835825021945	0.00695115460910555	0.0125406929728161	0.0124466930695807	0.00379939314768352	0.00483339208327286	0.000546028849676184	0.00324783489193467	0.000603396437680138	0.00141483677884449	5.04558304131158e-05	0.00101602836585315	0.00166435122787374	6.98087516674615e-05	0.00590056745529821	0.000182470400398117	0.000429220146391026	0.00297205576406024	0.00561649421831478	3.7323490990524e-05	0.00327479074653894	0.165288462203054
021420E08D	0.220517160273503	0.000160898674366876	0.221557474603188	0.0215935846873591	0.0583963929219322	0.143080681473439	0.046751504893899	0.0346202361402987	0.0140829328266458	0.00733132967401437	0.0135609333105701	0.00253753176520585	0.0165160646886365	0.00174163603245977	0.000838883928187605	0.00165074670495482	6.50964102400338e-05	6.50964102400338e-05	0.0108760134467075	0.00176620071556922	0.000573585350605581	0.0115576834029947	0.000163355142677821	0.00236557898343972	6.50964102400338e-05	0.00320691937993827	0.0010390860955296	3.31623221977531e-05	0.00819477828531143	0.000101943434904204	0.000201430401497463	0.004839242572561	0.0163121778188281	4.29881954415318e-05	0.000875730952851775	0.132716841669563
021420F07D	0.275466080669171	0.00123961008628195	0.151463267008741	0.163952065986517	0.0191412519334827	0.00279184910928017	0.038238881224633	0.042026780667172	0.0110419813404147	0.00365884912563866	0.0571129444738291	0.00351344031786365	0.0141301008955365	0.00981327691471592	0.0191594280344546	0.00651794980851478	9.08805048593806e-05	0.00650159131764009	0.00323898119318832	0.0014231887060979	0.0179270883885614	0.018988572685319	0.000234471702537202	0.00381698120409398	2.72641514578142e-05	0.00261735853995016	0.0027736730083083	6.36163534015664e-05	0.00688874226834105	0.000687056616736917	0.00101967926452225	0.00256101262693735	0.00185941512942293	5.6345913012816e-05	0.00218476733681951	0.107771555492545
021420F08D	0.122634487939999	0.000165590232633797	0.0713436447873014	0.028348111627711	0.100533750566108	0.117319217009803	0.0257039340260427	0.00411284008898573	0.0195068804789595	0.00908171731699354	0.0309448941451273	0.00154472867191952	0.000243411790726713	0.0292497884774944	0.00865574668322179	0.0187696236128161	0.0084410059928451	0.0261509691417043	0.023583442849135	0.00567629274480731	0.000978913283379305	0.0113701392245228	0.000343468079703318	0.00316610865293809	9.88860399827271e-05	0.00960832936423883	0.0146011966966211	8.83537990378213e-05	0.0115263674652056	0.000266231646107342	0.00311578794620131	0.00420177901252049	0.0126381040093901	3.92033412949273e-05	0.00646211494419668	0.269484938310324
021420G07D	0.545635644708084	0.000121363843544548	0.00785646842994099	0.0404686369115615	0.0338798632563917	0.0197867235527256	0.100571714147554	0.0340538110876072	0.0181604059820386	0.0146745082713561	0.000720400631091986	0.000396693602989631	4.50118934463314e-05	0.00133289891948319	0.00081820684815995	0.00817302403572009	0.0104875608370445	4.18568541860745e-05	0.0208789981446266	0.0020490928315615	0.00132637850501199	0.0105390931449621	0.00046820782622212	0.00929138028550581	3.11297207012012e-05	0.000354205740951505	0.00230275798808615	3.0288376898466e-05	0.00578465931570564	4.18568541860745e-05	0.000671602690533347	0.00306143976220259	0.00271165107621544	7.55106062954812e-05	0.000898555181321158	0.102258398136087
021420G08D	0.0163210533559664	0.570909987612974	0.0226808735147039	0.135345460384457	0.0243324769463688	0.0102192962334266	0.00475982933431206	0.0104314813965225	0.0137633619305409	0.0294191861265312	0.0206221039592604	0	0.000114694682754507	0.00438133688122219	0.0176572464100564	0.00201862641647933	0.0159827040418406	0.0102307657017021	0.00108959948616782	0.00649745377804285	0.00224228104785062	0.000785658576868376	0.00228815892095242	0.00221934211129972	0.00603294031288709	0.0114063861999358	0.00240858833784466	0	0.00150823507822177	0	0.00379065926503647	0.00209891269440749	0.00279281552507226	0.00107813001789237	0.00102651741065284	0.0435438363077487
021420H07D	0.390574283828738	0.000104378510148285	0.00170709369823163	0.00456571805680885	0.0183167450066668	0.000101011461433824	0.000414146991878678	0.00276097994585786	0.0875264313324085	0.00657247909062748	0.00220204985925736	0.000872065617045347	4.04045845735296e-05	0.00686541232878557	0.00199329283896079	0.00571388166843998	6.7340974289216e-05	4.71386820024512e-05	0.0398187180972134	0.00296636991743997	0.00020875702029657	0.0608324691241633	0.000239060458726717	0.00121550458592035	9.09103152904416e-05	0.00646136648305028	0.0306334092041644	6.39739255747552e-05	0.000690244986464464	0.000154884240865197	0.038397823539711	0.0305492329863028	0.00114816361163113	0.0692164204231707	0.00105051919891177	0.185817317404948
021420H08D	0.379086091409204	0.000105484506389839	0.117019007849423	0.0393869974293884	0.0219476567534162	0.0238876544144119	0.0316338862097353	0.0293820213124566	0.046092143009473	0.0130617336607939	0.00404051522301947	0.0432899241658125	9.40187991735518e-05	0.0033181756683934	0.00205006845027208	0.00112134616575285	4.58628288651472e-05	7.33805261842356e-05	0.0194848228433578	0.00537741668443851	0.0195719622182016	0.00984674935734711	0.000366902630921178	0.00433862361064293	4.81559703084046e-05	0.00265087150840551	0.00237340139377137	0	0.00782190546295086	7.79668090707503e-05	0.000967705689054607	0.00876667973757289	0.00396254841394872	0.000224727861439221	0.000609975623906458	0.157873615802496
112019A01C	0.054591061865415	0.283333640446706	0.0561919324187641	0.0661133461961715	0.0221847634785203	0.0192246396080701	0.0200091017819103	0.00654242896335381	0.00821845007883352	0.00647002077128821	0.00270777771271999	0.000528074628645807	6.33631820268338e-05	0.0114397726700307	0.00834825559524081	0.00739934744101511	0.0298983769066268	0.00849658413752534	0.00230638133637233	0.00575310750220556	0.00806983286601583	0.00539991910489426	0.0137113210954027	0.00120510325239797	0.00625861771751	0.00698149684427779	0.0656859213600847	0.0313142577599811	0.00361862946832517	0.0261143392228056	0.000633824267290439	0.00188386389934905	0.00147626110653862	0.000412654527140587	0.00225836580435807	0.205155164982186
112019A02C	0.0926639727602436	0.345763752047233	0.0866827241235253	0.0651669026607563	0.0310471482917848	0.0438754912435718	0.0544599185912817	0.00735636093416689	0.0089026459681981	0.0151656086983848	0.00419391689803946	0.000420168067226891	0.000151763301008921	0.00346097964042634	0.00898490500467675	0.00272064831211851	0.019141770214465	0.0191177394847072	0.00643931131625549	0.00565627922968572	0.00260308258807262	0.00507473556954678	0.00560969658430904	0.00416323150465642	0.00121613977751241	0.00153685759389546	0.0123562315379297	0.0103132498049814	0.00285632950936644	0.00532613397316692	0.000271362394495854	0.00239050305559971	0.00441962090599548	0.000134387234876353	0.00108249194970553	0.119273939228133
112019A03C	0.194091508258595	0.000922683980993429	0.10460940339497	0.137035956071541	0.0710713736395678	0.0147114741328192	0.0279168854765396	0.0321071159539888	0.0192475612333649	0.0382521193299125	0.0535354108881163	0.000496197418403186	6.52575824686275e-05	0.0108545540372177	0.0187998359825171	0.0106560408139076	0.00740703534974125	0.00798921519963853	0.00198354789546866	0.017909095673782	0.0702098793471227	0.00168963185474382	0.000115699467080204	0.0173162536598199	0.0181125760096684	0.00488031656607407	0.00231463164064414	5.31395405797682e-05	0.0022591798235202	9.78007338309352e-05	0.000997190669638713	0.00206811726907465	0.0110768323250095	6.88972770288856e-05	0.00156592505963104	0.0975116564429788
112019A04C	0.173835482839223	0.00778923317170228	0.157764679850348	0.0790573760184293	0.0411530432781186	0.0758660793515586	0.0401043509806467	0.0454509542007519	0.00827648894363812	0.0436462279213816	0.0200580184948878	0.00053577811418806	8.15480202249252e-05	0.0273320510902157	0.00210805442936582	0.00233212095222683	0.0115483174560269	0.0248071109873636	0.00702761022891622	0.0102745424609871	0.00541671927487805	0.00301041756905098	0.00481997067827883	0.0134785413116936	5.79219582906011e-05	0.000881277514517961	0.000553053084204555	0.00282953847123121	0.00248810376972871	0.000111017086723652	0.000185451884000609	0.00357109196355693	0.00410102707318058	6.68134869755618e-05	0.00192641320051591	0.177453572882971
112019A05C	0.0200097909406428	0.690906313903073	0.00411424268453134	0.0486197719751353	0.0151285285570147	0.00160466120650047	0.00684488295897855	0.042902121725671	0.0172983731702318	0.00193541364007992	0.00100270431380153	0.000237147196533597	3.02963378831468e-05	0.00615161917210765	0.00770926881982392	0.00571702342868044	0.0178487218183987	0.00636954386460504	0.000470533468364459	0.00823015689115278	0.002871048130016	0.000493725837364662	0.0145815229530279	0.00225279389693854	0.00643055442089386	0.000696188950528588	0.00102735926463057	0.000241534942020122	0.000346631893435452	0.00156558937764427	0.000414328538084691	0.000960080500503859	0.00208626850871187	4.3668514603984e-05	0.00089301067663841	0.0619645775217471
112019A06C	0.0185984306670797	0.688954688607329	0.0118820095208317	0.0758183304675768	0.0136992637037201	0.00144436056211545	0.00358536734598506	0.01407552974742	0.0049579434772282	0.00209861060993159	0.00142557134866565	0.000720734956946204	3.75784268996015e-05	0.00401318328299591	0.000840696858202624	0.00317007755127408	0.0267139255532821	0.00765829069225725	0.000989083466985666	0.00719482342716217	0.00472572806997681	0.000397464130668862	0.0158527966298896	0.00206536815536656	0.0193321735410296	0.000115625928921851	0.000536697020078924	0.00254858818331913	0.000421552865860915	0.000850332352279445	0.00169102921048207	0.00152674403647227	0.0018509784121573	0.000266903185927939	0.00107821178719626	0.0588613062164836
112019A07C	0.0308384900064768	0.370391300097621	0.011527022484925	0.0940384796507255	0.0130982399240102	0.014594913808457	0.0108092617911611	0.0241016720521037	0.0070144592177569	0.0291864798524841	0.00598111593040399	0.00124202060348141	0.000147748003504886	0.0144123490548815	0.00819889827304456	0.0108117168184097	0.0239445503081952	0.00297460028808629	0.00189706651025911	0.00499843547808977	0.000644779429192774	0.00290117265492449	0.0212100963218782	0.0014678831103499	0.00209458461162138	0.00680154140001723	0.00114783683085443	0.000354193476680143	0.00587175562569494	0.000302414720164835	0.00746350601995	0.0046466970286582	0.00136008509570812	0.000589876092542922	0.00409342316054852	0.258841334267136
112019A08C	0.0254274611644864	0.518831640953504	0.00592380399147261	0.139228851896358	0.0223084706315624	0.00232263232929554	0.00399792700081439	0.0223663703340908	0.00959711298794737	0.0192189045376282	0.00205306650113047	0.000832426870777356	9.20700187746904e-05	0.00526412705282921	0.00720044497345156	0.00350150823979209	0.014204410628487	0.00625696457487381	0.000872292239731345	0.00999861420384112	0.000291396863544639	0.000790663150920795	0.0186826204076519	0.00226758015312098	0.0187367234083751	0.0252110491615933	0.00127569180652767	0.000368280075098762	0.00156519031916974	0.000180343335744239	0.000365432548744905	0.00275165963327657	0.00586495511349291	0.000141427142241535	0.00168193889967785	0.100325946849971
112019A09C	0.0157279594718791	0.629428616260564	0.00319831431709668	0.0721821972159333	0.0139857882585013	0.00174486113290444	0.00210710362914976	0.0116150725157472	0.00941740826253615	0.0232292483916523	0.00431911411983592	0.00205240859877609	0.000106700141220775	0.00569186971823093	0.00312478985003699	0.00877272421600054	0.00550536863105512	0.00454237744054157	0.000815942256394163	0.00799982067203156	0.000676066441012306	0.00099527022483244	0.0151550066127188	0.000658133644168479	0.00737934590123512	0.00592230615767412	0.00087870704534756	0.00440160498531752	0.0017072022595324	0.0061213602026406	0.000520947748313196	0.00218152473605165	0.0018847369482863	6.72479881643541e-05	0.00245141332855125	0.123431440676066
112019A10C	0.357319587827445	0.000305305869288637	0.00108638807746872	0.00177693794585973	0.021515877349868	0.000277375679353715	0.0362052310356418	0.016827457880792	0.0145468134061059	0.00620242838554834	0.0753729884243809	0.0128594446900375	0.293570373965981	0.00150052537650378	0.00101993348762356	0.00478184113885831	2.1188419950631e-05	0.00320234074253855	0.00461233377925326	0.00169218426605721	0.000295674769311078	0.0128411456000801	0.00178271660584627	0.011409001033417	9.63109997755954e-05	0.00299816142301428	0.00192525688551415	3.56350699169703e-05	0.00484733261870572	0.0127901007701991	0.000262929029387375	0.0026697409137795	0.00481554998877977	3.94875099079941e-05	0.000608685518581763	0.0878857135152262
112019A11C	0.332209230166247	6.8997615703694e-05	0.170885455792534	0.0290712675964334	0.0771548486135154	0.0165435052421857	0.028684227716628	0.000831645817682987	0.0559166476140706	0.00267131005650456	0.00949023418362348	0.0348005193193324	9.14524610510501e-05	0.00263170787471013	0.00146732207597087	0.0036393180259333	0.0108803932455825	0.00498824182643629	0.0229366038475357	0.0177707646078976	0.00723168501159487	0.0165239082862462	0.000126563673776007	0.00826379135774243	7.63464741810106e-05	0.000547489956560081	0.00667929581604991	5.63412483260933e-05	0.00590603259627005	8.94111114740177e-05	0.00190335434562498	0.00784898912368945	0.000540957637913577	4.45014207793056e-05	0.00108232354574256	0.120345314694451
112019B01C	0.0401430434384737	0.317246312325388	0.0108377031232749	0.053333687944069	0.0164874745130824	0.0134721751011822	0.0121012663277685	0.0416552424268882	0.0146015344729753	0.010503418348341	0.00406478388196222	0.00606463095608245	0.000113207144403149	0.0420320454956242	0.00860601761587154	0.0235562720869851	0.0268630755214134	0.0146090582862818	0.00129514572314082	0.00862246502170445	0.000613190784483517	0.00356794974512645	0.00864083712396462	0.000938639453092261	0.00825703515912953	0.00744131381877793	0.00536054200851171	0.00759983881542284	0.00550795625759927	0.011451856255972	0.00329971705212795	0.00211926573881135	0.0018826155644601	0.000140765297793406	0.00872928567341716	0.258240631496397
112019B02C	0.294197007599219	0.000497883020676481	0.0991405513545435	0.00131555470160385	0.0992245706725044	0.000438878356233099	0.0350521779909776	0.00179083311843724	0.0851570276175903	0.00212159165996493	0.00162595247864052	0.000441870142035862	5.72594560584369e-05	0.0302245160724135	0.000984796160076164	0.00263626192320136	0.00799504892691707	0.0535284498469078	0.00745220601403796	0.00261639978967746	0.0172960123567402	0.00955052822887028	0.000276158450627265	0.00239625421769081	5.10265689693472e-05	0.000114518912116874	0.00215990313927253	0.0156108890033339	0.00493603104875306	0.0355914473819256	0.000353446250531977	0.00448144581705546	0.00135893559574392	3.82283741464165e-05	0.000571846614133678	0.178714491138372
112019B03C	0.319159133974176	0.00250744442017564	0.00497002315944563	0.00560164440380514	0.0477110405029859	0.0346231742403584	0.0878966837477244	0.0284102622913363	0.044820377510782	0.00297142121783404	0.00378753889635678	0.073045705653995	0.0274221230265119	0.00163858220946626	0.0177420787998934	0.00117351112690772	7.59433720695597e-05	7.4849087169422e-05	0.0160614760502618	0.00271535855120181	0.000383875142968322	0.0328193550109713	0.000238554108230029	0.00367526526560264	4.09262552651518e-05	0.00501291912753103	0.00441062471849521	5.07748193663915e-05	0.0214129669258955	9.54216432920117e-05	0.00119758539471075	0.0037234138012087	0.000935832446597803	4.1801683185262e-05	0.000959906714400833	0.202592404699822
112019B04C	0.133949839301369	0.0702247530736936	0.0914715111859016	0.0355010796214111	0.0286464610440475	0.065420247943066	0.0654441551515956	0.0345200402878653	0.0193519008902763	0.0173805406010497	0.109802996163877	0.000288855331293439	0.00842715037606039	0.0071634434593112	0.00296758773172062	0.00216374300257101	4.86582008897419e-05	0.0151926091286723	0.00284720790524195	0.00459665304705811	0.0014909660284192	0.0101093740727167	0.000948131764157919	0.00558303634486345	2.19383795919068e-05	0.00618859187385544	0.0032454738732181	0.0351143453657845	0.00654945009201463	0.00259210392716683	0.000455080745893656	0.00222590174474808	0.00270010825746545	2.98136953428477e-05	0.0010046652807986	0.20633158510699
112019B05C	0.094372049424095	0.175886918445708	0.293759478817693	0.00151815681539553	0.00909966498515082	0.0616399494772253	0.0579504573795253	0.000965982671574652	0.0220970146523261	0.00133856494500675	0.000734084991015253	0.0360562243656439	5.07598256335573e-05	0.0109107858703197	0.00582990768926329	0.002442655568559	0.0217226287302674	0.0182722489076331	0.0060867987865052	0.00407469991151815	0.00180622526746821	0.0164832871341621	0.00602212510003808	0.000598038351753739	2.9631370293701e-05	0.00010486928443075	0.00070909157433274	0.0170674116250823	0.0026054992731296	0.0143650306542967	0.000385980806086644	0.00151223054133679	0.00119788035213405	2.52510807720235e-05	0.000719140473823647	0.1115592748508
112019B06C	0.0550196120723276	0.000134296742897025	0.0574790059599267	0.0525982011019116	0.0428644003073903	0.161400945638985	0.0316302742841407	0.00504901491982552	0.0191603469196872	0.00753350466342048	0.00754435692547277	0.00164004810265155	0.0441381845657773	0.0166928138355489	0.0601208535032798	0.0120195584892837	0.0059090566874691	0.00838337243539004	0.00323804368985049	0.00568251571712765	0.00870622723144551	0.00973990519192565	0.000301828538329172	0.00755792225303813	0.000874963627965465	0.00616137178018472	0.00196493769784182	0.000255028158228694	0.0071055185787335	0.000418490355391234	0.00128395825406095	0.00668228035869439	0.00212229549759995	8.61398300400109e-05	0.00893548126730003	0.339565244816858
112019B07C	0.0827983951092522	0.0663280288356935	0.178692062728892	0.135386410768653	0.0211425489280188	0.0674668804898051	0.0249687709683358	0.0223570957989535	0.00623097159185139	0.0300525225906479	0.00809101988463897	0.000315713718407707	0.00010118054108006	0.00814959809263269	0.00682930614493009	0.00581407733236362	0.000365162855025782	0.00809824706614469	0.00283229439429372	0.00723707133304222	0.00616630733627391	0.00450443596793262	0.00170637559129756	0.00210767435385194	0.000113733014221572	0.0274054722696849	0.00234503020961869	0.00388784327210262	0.00552308818226495	0.0164794953449344	0.000754669900386616	0.00319479460350161	0.00213772421379677	0.000257135510413988	0.00489964868290323	0.235259212374152
112019B08C	0.213695464952633	0.000198050106676989	0.118669223313498	0.148706822826175	0.0475788374458738	0.0463617295175679	0.0216720830370084	0.0859693502456121	0.0188165605898292	0.0187595461651798	0.0201350941788272	0.00339986016462165	0.00345627443743267	0.00470699086868978	0.00795981383289972	0.00351208855840528	0.000115829304814118	0.0086655923948759	0.00345147322272535	0.00905509093800732	0.0203643521811018	0.00649184243613634	0.000183046310716611	0.00327022736752398	0.000104426419884231	0.00679611941821281	0.00153398809898904	7.98201945092108e-05	0.00822808170467128	0.000139235226512308	0.00042670795711315	0.00479941425180571	0.00547458507002272	8.34211055397015e-05	0.0021395413039499	0.154999414851958
112019B09C	0.0477260562101644	0.365147658381417	0.0423748546878353	0.0551039645167147	0.0218277735464657	0.00455301624430836	0.0424830282465626	0.022275205323436	0.00904236630691344	0.0105903977249951	0.00316532928384978	0.00161169759978495	9.19622624602971e-05	0.0111816679124802	0.0218637331490944	0.00794736693178522	0.0485425160403408	0.0117744118541714	0.00347275441124109	0.0318236588247223	0.00268930667528125	0.0137660432882875	0.0130754420673117	0.004525604416075	7.10349527337551e-05	0.00712530683562571	0.00175671501366465	0.00990185975990776	0.00482418701822975	0.0171138233428518	0.00120405718637921	0.00264244129152745	0.000481328123710465	0.00110001013942894	0.0017794108284385	0.155344009601803
112019B10C	0.268163010627607	0.000481316100437694	0.112393291392264	0.0499694460907562	0.0284363024616144	0.160662946206714	0.0492267652244976	0.0118138714747967	0.0300523465770419	0.00812347460528399	0.00295415809255258	0.000214429543789642	0.00010399372724562	0.00364714284136631	0.0221258158445947	0.00274617063806134	0.00831305609035122	0.00270107601297253	0.0183903243499932	0.00231547095353965	0.00166113874051632	0.0211475385697089	0.000144486859978428	0.00499445980320338	8.09862654656158e-05	0.0152806358158078	0.000524570128584102	3.86525357904075e-05	0.0131731523167594	7.1783280753614e-05	0.000366278791537671	0.00678259973274532	0.000533773113296104	2.11668648376041e-05	0.00130222233674825	0.151042145988787
112019B11C	0.0839982550082973	0.301936598634801	0.0736925393050827	0.132161736779977	0.0329546815390142	0.024806254597711	0.0234256582211349	0.00522813200348998	0.0158281012095188	0.0353121311138864	0.0620524181821292	0.000281422681470583	0.000185619215438044	0.00510238995432228	0.025036353993807	0.00257899509007237	0.000104357346928301	0.0086873214377363	0.00170222229825672	0.0046370588335928	0.0147460352762048	0.00150804920192291	0.00358920842386191	0.00397242228799206	0.000680033531213111	0.00148067678305647	0.00340444459651344	5.04678972849982e-05	0.00208372538620772	0.000178776110721434	0.000201016201050417	0.00233435409645356	0.00148495372350435	0.000322481309770243	0.00102218876704361	0.123228918960532
112019B12C	0.262669579288731	0.0281323573290704	0.01637805427844	0.240230338167618	0.0739821975777032	0.0269584515769322	0.00550145812597599	0.0372905645419481	0.0158901973424865	0.0585362985161744	0.00892081254315029	0.000655557757687558	0.000106718704739835	0.00410322530060917	0.0155025253130234	0.00361101249915605	0.000513992128951042	0.00631818290714819	0.00288140502797555	0.0118327086296229	0.00219100034629131	0.00207121404505272	0.00126320099487968	0.0154045183392827	0.000200369812980915	0.0133899305457246	0.0049700425350266	5.44483187448138e-05	0.00226505005978425	0.000104540771990042	0.00940431361360424	0.00390938928587763	0.00610692343041832	0.000328867845218675	0.00122617613813321	0.117094376359847
112019C02C	0.0151993872962477	0.445921013423827	0.00853500267195969	0.0523546490867316	0.0251298424651968	0.00675956549256407	0.00573757169348066	0.0195444616555314	0.0154382629553106	0.0126719843179361	0.00378790304110878	0.000633266760082646	0.00197528006324048	0.0141291258382196	0.0139637598536209	0.0277026810714435	0.00262837104038969	0.0241846828987192	0.001420940776075	0.0155605328158515	0.00208560614082828	0.00189709138102145	0.00705963764778892	0.000804789333832428	0.0270795111175687	0.00329340580049203	0.00148398424898232	0.0167621758863641	0.00365405879296376	0.0191568428025779	0.0011484501402471	0.00263723652876728	0.00387594226596958	5.9472651199673e-05	0.00377485107210843	0.191948658971751
112019C03C	0.213995291927336	0.000110790418986738	0.120026421521048	0.144888814489202	0.0564623258177176	0.0481519174176192	0.0231250726303583	0.0563322467694472	0.0203815360224688	0.0127641745743184	0.0292664421585805	0.000476624196861571	0.0143030170840473	0.00542140518574582	0.00724303200434389	0.0198680683764137	8.2399290490528e-05	0.0144057886346802	0.00323264423224255	0.0112387257420021	0.011278993464709	0.00287019138264666	0.000129428869755243	0.00725421507480499	3.37659375550349e-05	0.000595130067561783	0.0076776546691248	0.00609854443668902	0.00376136940078724	0.000159770533796994	0.000994209640179506	0.00231398533552701	0.0057400793486529	0.000169133104415592	0.00161491339600505	0.147531876843879
112019C04C	0.0365479058211449	0.683578087229043	0.0198119251514312	0.0348859177470703	0.0103916472785649	0.00527832495244301	0.0100866211015491	0.015948612060531	0.00524771678935146	0.00264320838283705	0.000555872387179894	0.000240291671167005	4.39772458211941e-05	0.00409023567933763	0.000322265257377711	0.00501551693141555	0.0273756596147101	0.00558933203489049	0.000969962133832258	0.0025640493403589	0.00137349734148754	0.00263370929773968	0.0177105164371113	0.00253027481556823	0.0189774129347283	0.000280398919355934	0.00254012571863217	0.0104711581390096	0.00158458812142927	3.79963403895117e-05	0.00289370277503457	0.000634327793724904	0.00168872623953386	0.000323320711277419	0.00063010597812607	0.064503009626795
112019C05C	0.154270596355174	0.0391245617725236	0.0571805828042147	0.00683653691493236	0.0938120155424499	0.0292112201296567	0.0254759646652956	0.0883050219241501	0.042209435749679	0.0201360045058688	0.0338053126860971	8.74168665599015e-05	0.055064556683517	0.0222888801980086	0.00123836078043627	0.00288852224611318	0.019970046946892	0.016580155349186	0.0165774655994457	0.0223725314149321	0.000366612889603525	0.00489319272756224	0.0119201639241082	0.0160524264501382	0.000175371683067864	0.00473907006744278	0.000928232635379139	7.45060678064392e-05	0.00654685086790155	0.00161250496931265	0.000187475556899235	0.00313248254755881	0.00867524983740463	5.72916694684893e-05	0.00186238272018695	0.191340996251027
