abbreviation	name	equation  	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
rxn00777	D-Ribose-5-phosphate ketol-isomerase	[c] : r5p <==> ru5p_D	Reversible	c	-1000	1000	0		
rxn00781	D-Glyceraldehyde-3-phosphate NAD oxidoreductasephosphorylating	[c] : pi + g3p + nad <==> nadh + 13dpg	Reversible	c	-1000	1000	0		
rxn00782	D-Glyceraldehyde-3-phosphate NADP oxidoreductasephosphorylating	[c] : nadph + 13dpg --> pi + g3p + nadp	Irreversible	c	0	1000	0		
rxn00785	D-Fructose 6-phosphate D-glyceraldehyde-3-phosphate glycolaldehyde	[c] : f6p + g3p <==> e4p + xu5p_D	Reversible	c	-1000	1000	0		
rxn00786	D-Fructose-1 6-bisphosphate D-glyceraldehyde-3-phosphate-lyase	[c] : fdp <==> dhap + g3p	Reversible	c	-1000	1000	0		
rxn00789	1-5-Phospho-D-ribosyl-ATP pyrophosphate phosphoribosyl-transferase	[c] : atp + prpp --> ppi + prbatp	Irreversible	c	0	1000	0		
rxn00790	5-Phosphoribosylamine pyrophosphate phosphoribosyltransferase	[c] : h2o + gln_L + prpp --> ppi + glu_L + pram	Irreversible	c	0	1000	0		
rxn00791	N-5-Phospho-D-ribosylanthranilate pyrophosphate	[c] : prpp + anth --> ppi + pran	Irreversible	c	0	1000	0		
rxn00792_BACCL	Biotin CoA ligase AMP-forming	[c] : atp + h + btn --> ppi + btamp	Irreversible	c	0	1000	0		
rxn00799	S-Malate hydro-lyase	[c] : mal_L <==> h2o + fum	Reversible	c	-1000	1000	0		
rxn00800	N6-1 2-DicarboxyethylAMP AMP-lyase	[c] : dcamp <==> amp + fum	Reversible	c	-1000	1000	0		
rxn00802	N-L-Argininosuccinate arginie-lyase	[c] : argsuc <==> arg_L + fum	Reversible	c	-1000	1000	0		
rxn00806_LEUTAi	L-Leucine 2-oxoglutarate aminotransferase	[c] : glu_L + 4mop --> akg + leu_L	Irreversible	c	0	1000	0		
rxn00831	Inosine 5'-monophosphate phosphohydrolase	[c] : h2o + imp --> h + pi + ins	Irreversible	c	0	1000	0		
rxn00832	IMP 1 2-hydrolase decyclizing	[c] : h2o + imp <==> fprica	Reversible	c	-1000	1000	0		
rxn00834_IMPD	IMP NAD oxidoreductase	[c] : h2o + nad + imp --> h + nadh + xmp	Irreversible	c	0	1000	0		
rxn00836	IMP pyrophosphate phosphoribosyltransferase	[c] : prpp + hxan --> ppi + imp	Irreversible	c	0	1000	0		
rxn00838	IMP L-aspartate ligase GDP-forming	[c] : imp + asp_L + gtp --> (2) h + pi + gdp + dcamp	Irreversible	c	0	1000	0		
rxn00839	ATP nucleoside-diphosphate phosphatransferase	[c] : atp + dadp <==> adp + datp	Reversible	c	-1000	1000	0		
rxn00849	D-Alanine 2-oxoglutarate aminotransferase	[c] : ala_D + akg <==> pyr + glu_D	Reversible	c	-1000	1000	0		
rxn00851_ALAALA	D-AlanineD-Alanine ligase ADP-forming	[c] : atp + (2) ala_D <==> h + pi + adp + alaala	Reversible	c	-1000	1000	0		
rxn00863	L-Histidinal NAD oxidoreductase	[c] : h2o + nad + cbs_412 <==> (2) h + nadh + his_L	Reversible	c	-1000	1000	0		
rxn00881	myo-Inositol 1-phosphate phosphahydrolase	[c] : h2o + mi1p_D --> h + pi + inost	Irreversible	c	0	1000	0		
rxn00882	myo-Inositol 4-phosphate phosphahydrolase	[c] : h2o + mi4p_D --> h + pi + inost	Irreversible	c	0	1000	0		
rxn00883	1D-myo-Inositol 3-phosphate phosphahydrolase	[c] : h2o + mi3p_D --> h + pi + inost	Irreversible	c	0	1000	0		
rxn00898	2 3-Dihydroxy-3-methylbutanoate hydro-lyase	[c] : 23dhmb --> h2o + 3mob	Irreversible	c	0	1000	0		
rxn00902	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase	[c] : h2o + 3mob + accoa --> h + coa + 3c3hmp	Irreversible	c	0	1000	0		
rxn00903	L-Valine 2-oxoglutarate aminotransferase	[c] : akg + val_L <==> glu_L + 3mob	Reversible	c	-1000	1000	0		
rxn00907	5 10-methylenetetrahydrofolate NADP oxidoreductase	[c] : nadp + mlthf <==> nadph + methf	Reversible	c	-1000	1000	0		
rxn00910	5-methyltetrahydrofolate NADP oxidoreductase	[c] : nadp + 5mthf <==> h + nadph + mlthf	Reversible	c	-1000	1000	0		
rxn00912_MOHMT	5 10-Methylenetetrahydrofolate 3-methyl-2-oxobutanoate	[c] : h2o + 3mob + mlthf --> thf + 2dhp	Irreversible	c	0	1000	0		
rxn00913	Guanosine 5'-monophosphate phosphohydrolase	[c] : h2o + gmp --> h + pi + gsn	Irreversible	c	0	1000	0		
rxn00915	GMP pyrophosphate phosphoribosyltransferase	[c] : prpp + gua --> ppi + gmp	Irreversible	c	0	1000	0		
rxn00917	Xanthosine-5'-phosphate L-glutamine amido-ligase AMP-forming	[c] : atp + h2o + gln_L + xmp --> ppi + h + amp + glu_L + gmp	Irreversible	c	0	1000	0		
rxn00929	L-Proline NAD 5-oxidoreductase	[c] : nad + pro_L <==> h + nadh + 1pyr5c	Reversible	c	-1000	1000	0		
rxn00931	L-Proline NADP 5-oxidoreductase	[c] : nadp + pro_L <==> h + 1pyr5c + nadph	Reversible	c	-1000	1000	0		
rxn00947	Palmitate CoA ligase AMP-forming	[c] : atp + h + coa + hdca --> ppi + amp + pmtcoa	Irreversible	c	0	1000	0		
rxn00952	O-Acetyl-L-homoserine acetate-lyase adding methanethiol	[c] : h2s + achms --> h + hcys_L + ac	Irreversible	c	0	1000	0		
rxn00966	chorismate pyruvate-lyase 4-hydroxybenzoate-forming	[c] : chor --> pyr + 4hbz	Irreversible	c	0	1000	0		
rxn00973	citrate hydro-lyase	[c] : cit <==> icit	Reversible	c	-1000	1000	0		
rxn00974	citrate hydro-lyase	[c] : cit <==> h2o + acon_C	Reversible	c	-1000	1000	0		
rxn00979_GCALDD	glycolaldehyde NAD oxidoreductase	[c] : h2o + nad + gcald --> (2) h + nadh + glyclt	Irreversible	c	0	1000	0		
rxn00980	2-Phosphoglycolate phosphohydrolase	[c] : h2o + 2pglyc --> h + pi + glyclt	Irreversible	c	0	1000	0		
rxn00985	ATP acetate phosphotransferase	[c] : atp + h + ppa <==> adp + ppap	Reversible	c	-1000	1000	0		
rxn00986	Propanoate CoA ligase AMP-forming	[c] : ppi + Propionyladenylate --> atp + h + ppa	Irreversible	c	0	1000	0		
rxn01000	Prephenate hydro-lyase decarboxylating	[c] : h + pphn --> h2o + co2 + phpyr	Irreversible	c	0	1000	0		
rxn01018	Carbamoyl-phosphate L-aspartate carbamoyltransferase	[c] : asp_L + cbp --> (2) h + pi + cbasp	Irreversible	c	0	1000	0		
rxn01019	Carbamoyl-phosphate L-ornithine carbamoyltransferase	[c] : orn + cbp --> (2) h + pi + citr_L	Irreversible	c	0	1000	0		
rxn01022	5'-Methylthioadenosine orthophosphate	[c] : h + pi + 5mta <==> ade + 5mdr1p	Reversible	c	-1000	1000	0		
rxn01057	lactateracemase (5.1.2.1)	[c] : lac_L <==> lac_D	Reversible	c	-1000	1000	0		
rxn01069	O-Phospho-L-homoserine phospho-lyase adding water	[c] : h2o + phom --> h + pi + thr_L	Irreversible	c	0	1000	0		
rxn01073	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase	[c] : h2o + g3pe <==> glyc3p + etha	Reversible	c	-1000	1000	0		
rxn01100	ATP 3-phospho-D-glycerate 1-phosphotransferase	[c] : atp + h + 3pg <==> adp + 13dpg	Reversible	c	-1000	1000	0		
rxn01101_PGCD	3-Phospho-D-glycerate NAD 2-oxidoreductase	[c] : nad + 3pg --> h + nadh + 3php	Irreversible	c	0	1000	0		
rxn01102	ATP R-glycerate 3-phosphotransferase	[c] : atp + glyc_R <==> adp + 3pg	Reversible	c	-1000	1000	0		
rxn01103	3-Phospho-D-glyceroyl phosphate phosphohydrolase	[c] : h2o + 13dpg --> (2) h + pi + 3pg	Irreversible	c	0	1000	0		
rxn01106	2-Phospho-D-glycerate 2 3-phosphomutase	[c] : 2pg <==> 3pg	Reversible	c	-1000	1000	0		
rxn01111	ATP D-ribulose-5-phosphate 1-phosphotransferase	[c] : atp + ru5p_D <==> adp + rb15bp	Reversible	c	-1000	1000	0		
rxn01115	6-Phospho-D-gluconate NADP 2-oxidoreductase decarboxylating	[c] : nadp + 6pgc --> ru5p_D + co2 + nadph	Irreversible	c	0	1000	0		
rxn01116	D-Ribulose-5-phosphate 3-epimerase	[c] : ru5p_D <==> xu5p_D	Reversible	c	-1000	1000	0		
rxn01117	D-Arabinose-5-phosphate ketol-isomerase	[c] : ara5p <==> ru5p_D	Reversible	c	-1000	1000	0		
rxn01127	ATP AMP phosphotransferase	[c] : atp + damp <==> adp + dadp	Reversible	c	-1000	1000	0		
rxn01134	Maltose alpha-D-glucosylmutase	[c] : malt <==> tre	Reversible	c	-1000	1000	0		
rxn01145	Thymidylate 5'-phosphohydrolase	[c] : h2o + dtmp --> h + pi + thymd	Irreversible	c	0	1000	0		
rxn01146	Thymidine orthophosphate deoxyribosyltransferase	[c] : h + pi + thymd <==> thym + 2dr1p	Reversible	c	-1000	1000	0		
rxn01169	ATP D-glucose 6-phosphotransferase	[c] : atp + glc_D_B <==> adp + g6p_B	Reversible	c	-1000	1000	0		
rxn01187	D-Xylulose 5-phosphate D-glyceraldehyde-3-phosphate-lyase	[c] : h + pi + xu5p_D --> h2o + g3p + actp	Irreversible	c	0	1000	0		
rxn01200	Sedoheptulose-7-phosphate D-glyceraldehyde-3-phosphate	[c] : g3p + s7p <==> r5p + xu5p_D	Reversible	c	-1000	1000	0		
rxn01207	4-Methyl-2-oxopentanoate NAD oxidoreductase	[c] : nad + coa + 4mop <==> co2 + nadh + ivcoa	Reversible	c	-1000	1000	0		
rxn01208	2-Oxo-4-methyl-3-carboxypentanoate decarboxylation	[c] : h + 3c4mop --> co2 + 4mop	Irreversible	c	0	1000	0		
rxn01210	10-Formyltetrahydrofolate L-glutamate ligase ADP-forming	[c] : atp + glu_L + 10fthf --> h + pi + adp + 10_Formyl_THF_L_glutamate	Irreversible	c	0	1000	0		
rxn01211	5 10-Methenyltetrahydrofolate 5-hydrolasedecyclizing	[c] : h2o + methf <==> h + 10fthf	Reversible	c	-1000	1000	0		
rxn01213	Dimethylallyl-diphosphate isopentenyl-diphosphate	[c] : ipdp + dmpp --> ppi + grdp	Irreversible	c	0	1000	0		
rxn01218	2'-Deoxycytidine 5'-monophosphate phosphohydrolase	[c] : h2o + dcmp --> h + pi + dcyt	Irreversible	c	0	1000	0		
rxn01219	ATP CMP phosphotransferase	[c] : atp + dcmp <==> adp + dcdp	Reversible	c	-1000	1000	0		
rxn01241	Dihydrolipoamide NAD oxidoreductase	[c] : nad + dhlam <==> h + nadh + lpam	Reversible	c	-1000	1000	0		
rxn01255	5-O-1-Carboxyvinyl-3-phosphoshikimate phosphate-lyase	[c] : 3psme --> h + pi + chor	Irreversible	c	0	1000	0		
rxn01256	Chorismate pyruvatemutase	[c] : chor --> pphn	Irreversible	c	0	1000	0		
rxn01257_ADCS	chorismate L-glutamine aminotransferase	[c] : gln_L + chor --> glu_L + 4adcho	Irreversible	c	0	1000	0		
rxn01265	Nicotinate D-ribonucleotide pyrophosphate phosphoribosyltransferase	[c] : ppi + nicrnt <==> h + nac + prpp	Reversible	c	-1000	1000	0		
rxn01268	Prephenate NAD oxidoreductasedecarboxylating	[c] : nad + pphn --> co2 + nadh + 34hpp	Irreversible	c	0	1000	0		
rxn01269	Prephenate NADP oxidoreductasedecarboxylating	[c] : nadp + pphn --> co2 + nadph + 34hpp	Irreversible	c	0	1000	0		
rxn01270	L-Aspartate 2-oxoglutarate aminotransferase	[c] : oaa + CPD_659 <==> asp_L + pphn	Reversible	c	-1000	1000	0		
rxn01274	S-2-Hydroxyacylglutathione hydrolase	[c] : h2o + lgt_S --> h + gthrd + lac_D	Irreversible	c	0	1000	0		
rxn01280	R-Glycerate NAD oxidoreductase	[c] : nad + glyc_R <==> h + nadh + 2h3opp	Reversible	c	-1000	1000	0		
rxn01281	R-Glycerate NADP oxidoreductase	[c] : glyc_R + nadp <==> h + nadph + 2h3opp	Reversible	c	-1000	1000	0		
rxn01286	D-Glyceraldehyde NAD oxidoreductase	[c] : h2o + nad + glyald <==> (2) h + nadh + glyc_R	Reversible	c	-1000	1000	0		
rxn01300	ATP:L-homoserine O-phosphotransferase	[c] : atp + hom_L --> adp + phom	Irreversible	c	0	1000	0		
rxn01301	L-Homoserine NAD oxidoreductase	[c] : nad + hom_L <==> h + nadh + aspsa	Reversible	c	-1000	1000	0		
rxn01302	L-Homoserine NADP oxidoreductase	[c] : nadp + hom_L <==> h + nadph + aspsa	Reversible	c	-1000	1000	0		
rxn01304	Succinyl-CoA L-homoserine O-succinyltransferase	[c] : succoa + hom_L --> coa + suchms	Irreversible	c	0	1000	0		
rxn01313	NADH 6 7-dihydropteridine oxidoreductase	[c] : h + nadh + dhbpt <==> nad + thbpt	Reversible	c	-1000	1000	0		
rxn01314	NADPH 6 7-dihydropteridine oxidoreductase	[c] : h + nadph + dhbpt <==> nadp + thbpt	Reversible	c	-1000	1000	0		
rxn01329	D-Mannose 6-phosphate 1 6-phosphomutase	[c] : man6p <==> man1p	Reversible	c	-1000	1000	0		
rxn01331	D-erythrose 4-phosphate NAD oxidoreductase	[c] : h2o + nad + e4p <==> (2) h + nadh + 4per	Reversible	c	-1000	1000	0		
rxn01332	Phosphoenolpyruvate D-erythrose-4-phosphate	[c] : h2o + pep + e4p --> h + pi + 2dda7p	Irreversible	c	0	1000	0		
rxn01333	Sedoheptulose-7-phosphate D-glyceraldehyde-3-phosphate	[c] : g3p + s7p <==> f6p + e4p	Reversible	c	-1000	1000	0		
rxn01334	Sedoheptulose 1 7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	[c] : s17bp <==> dhap + e4p	Reversible	c	-1000	1000	0		
rxn01343	ATP Sedoheptulose 7-phosphate 1-phosphotransferase	[c] : atp + s7p <==> adp + s17bp	Reversible	c	-1000	1000	0		
rxn01352	dGTP triphosphohydrolase	[c] : h2o + dgtp <==> h + pppi + dgsn	Reversible	c	-1000	1000	0		
rxn01353	ATP nucleoside-diphosphate phosphatransferase	[c] : atp + dgdp <==> adp + dgtp	Reversible	c	0	0	0		
rxn01360	S-Dihydroorotate oxygen oxidoreductase	[c] : o2 + dhor_S --> h2o2 + orot	Irreversible	c	0	1000	0		
rxn01362_ORPT	Orotidine-5'-phosphate pyrophosphate phosphoribosyltransferase	[c] : ppi + orot5p <==> prpp + orot	Reversible	c	-1000	1000	0		
rxn01387	Isocitrate NADP oxidoreductase decarboxylating	[c] : nadp + icit <==> h + nadph + oxasucc	Reversible	c	-1000	1000	0		
rxn01388	isocitrate hydro-lyase	[c] : icit <==> h2o + acon_C	Reversible	c	-1000	1000	0		
rxn01434	L-Citrulline L-aspartate ligase AMP-forming	[c] : atp + asp_L + citr_L <==> ppi + amp + argsuc	Reversible	c	-1000	1000	0		
rxn01444	ATP deoxyguanosine 5'-phosphotransferase	[c] : atp + dgsn <==> adp + dgmp	Reversible	c	0	0	0		
rxn01445	2'-Deoxyguanosine 5'-monophosphate phosphohydrolase	[c] : h2o + dgmp --> h + pi + dgsn	Irreversible	c	0	1000	0		
rxn01465	S-Dihydroorotate amidohydrolase	[c] : h2o + dhor_S <==> h + cbasp	Reversible	c	-1000	1000	0		
rxn01466	Geranyl-diphosphate isopentenyl-diphosphate geranyltrans-transferase	[c] : ipdp + grdp --> ppi + frdp	Irreversible	c	0	1000	0		
rxn01476	6-Phospho-D-glucono-1 5-lactone lactonohydrolase	[c] : h2o + 6pgl <==> h + 6pgc	Reversible	c	-1000	1000	0		
rxn01485	D-Glucosamine 1-phosphate 1 6-phosphomutase	[c] : gam1p <==> gam6p	Reversible	c	-1000	1000	0		
rxn01486	trans trans-Farnesyl-diphosphate isopentenyl-diphosphate	[c] : ipdp + frdp --> ppi + ggdp	Irreversible	c	0	1000	0		
rxn01489	Geranylgeranyl-diphosphate geranylgeranyl-diphosphate	[c] : (2) ggdp --> ppi + Prephytoenediphosphate	Irreversible	c	0	1000	0		
rxn01492	ATP:D-fructose-1-phosphate 6-phosphotransferase	[c] : atp + f1p <==> adp + fdp	Reversible	c	0	0	0		
rxn01507	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase	[c] : h2o + damp --> h + pi + dad_2	Irreversible	c	0	1000	0		
rxn01508	ATP deoxyadenosine 5'-phosphotransferase	[c] : atp + dad_2 <==> adp + damp	Reversible	c	-1000	1000	0		
rxn01509	ATP dGMP phosphotransferase	[c] : atp + dgmp <==> adp + dgdp	Reversible	c	0	0	0		
rxn01512	ATP nucleoside-diphosphate phosphatransferase	[c] : atp + dtdp <==> adp + dttp	Reversible	c	-1000	1000	0		
rxn01513	ATP dTMP phosphotransferase	[c] : atp + dtmp <==> adp + dtdp	Reversible	c	-1000	1000	0		
rxn01517_URIDK2	ATP dTMP phosphotransferase	[c] : atp + dump --> adp + dudp	Irreversible	c	0	1000	0		
rxn01519	dUTP nucleotidohydrolase	[c] : h2o + dutp --> ppi + dump	Irreversible	c	0	1000	0		
rxn01520	5 10-Methylenetetrahydrofolate dUMP C-methyltransferase	[c] : dump + mlthf --> dhf + dtmp	Irreversible	c	0	1000	0		
rxn01521	5'-nucleotidase dUMP	[c] : h2o + dump --> h + pi + duri	Irreversible	c	0	1000	0		
rxn01544	XMP pyrophosphate phosphoribosyltransferase	[c] : prpp + xan --> ppi + xmp	Irreversible	c	0	1000	0		
rxn01575	L-Isoleucine 2-oxoglutarate aminotransferase	[c] : akg + ile_L <==> glu_L + 3mop	Reversible	c	-1000	1000	0		
rxn01602	Dihydrofolate NADP oxidoreductase	[c] : nadp + dhf <==> h + nadph + fol	Reversible	c	-1000	1000	0		
rxn01603	7 8-dihydropteroate L-glutamate ligase ADP-forming	[c] : atp + glu_L + dhpt --> h + pi + adp + dhf	Irreversible	c	0	1000	0		
rxn01629_G1SATi	S-4-Amino-5-oxopentanoate 4 5-aminomutase	[c] : glu1sa --> 5aop	Irreversible	c	0	1000	0		
rxn01636	N2-Acetyl-L-ornithine L-glutamate N-acetyltransferase	[c] : glu_L + acorn <==> orn + acglu	Reversible	c	-1000	1000	0		
rxn01637	N2-Acetyl-L-ornithine 2-oxoglutarate aminotransferase	[c] : akg + acorn <==> glu_L + acg5sa	Reversible	c	-1000	1000	0		
rxn01643	L-Aspartate-4-semialdehyde NADP oxidoreductase phosphorylating	[c] : nadph + 4pasp --> pi + nadp + aspsa	Irreversible	c	0	1000	0		
rxn01644	L-Aspartate-4-semialdehyde hydro-lyase adding pyruvate and	[c] : pyr + aspsa --> h + (2) h2o + 23dhdp	Irreversible	c	0	1000	0		
rxn01653	5-Formyltetrahydrofolate cyclo-ligase ADP-forming	[c] : atp + 5fthf --> pi + adp + methf	Irreversible	c	0	1000	0		
rxn01664	2-Aminoadipate 6-semialdehyde	[c] : L2aadp6sa --> h + h2o + thp2c	Irreversible	c	0	1000	0		
rxn01670	Nicotinamide ribonucleotide phosphohydrolase	[c] : h2o + nmn --> h + pi + rnam	Irreversible	c	0	1000	0		
rxn01672	dCTP aminohydrolase	[c] : h + h2o + dctp --> nh4 + dutp	Irreversible	c	0	1000	0		
rxn01673	ATP nucleoside-diphosphate phosphatransferase	[c] : atp + dcdp <==> adp + dctp	Reversible	c	-1000	1000	0		
rxn01675	dTTP alpha-D-glucose-1-phosphate thymidylyltransferase	[c] : g1p + dttp <==> ppi + dtdpglu	Reversible	c	-1000	1000	0		
rxn01678	ATP nucleoside-diphosphate phosphatransferase	[c] : atp + dudp <==> adp + dutp	Reversible	c	-1000	1000	0		
rxn01682	1S 2R-1-C-indol-3-ylglycerol 3-phosphate	[c] : 3ig3p <==> g3p + indole	Reversible	c	-1000	1000	0		
rxn01739	ATP shikimate 3-phosphotransferase	[c] : atp + skm <==> adp + skm5p	Reversible	c	-1000	1000	0		
rxn01740	Shikimate NADP 5-oxidoreductase	[c] : nadp + skm <==> h + nadph + 3dhsk	Reversible	c	-1000	1000	0		
rxn01750	CDPglucose 4 6-hydro-lyase	[c] : CDP_glucose --> h2o + CDP_4_dehydro_6_deoxy_D_glucose	Irreversible	c	0	1000	0		
rxn01790_DPR	R-Pantoate NADP 2-oxidoreductase	[c] : h + nadph + 2dhp --> nadp + pant_R	Irreversible	c	0	1000	0		
rxn01791	R-Pantoate beta-alanine ligase AMP-forming	[c] : atp + ala_B + pant_R --> ppi + amp + pnto_R	Irreversible	c	0	1000	0		
rxn01834_LGTHL	R-S-Lactoylglutathione methylglyoxal-lyase isomerizing	[c] : gthrd + mthgxl --> lgt_S	Irreversible	c	0	1000	0		
rxn01870	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	[c] : f1p <==> dhap + glyald	Reversible	c	-1000	1000	0		
rxn01871	acetyl-CoA enzyme N6-dihydrolipoyllysine S-acetyltransferase	[c] : dhlam + accoa <==> coa + adhlam	Reversible	c	-1000	1000	0		
rxn01872	succinyl-CoA enzyme N6-dihydrolipoyllysine S-succinyltransferase	[c] : dhlam + succoa <==> coa + sdhlam	Reversible	c	-1000	1000	0		
rxn01917	ATP N-acetyl-L-glutamate 5-phosphotransferase	[c] : atp + h + acglu <==> adp + acg5p	Reversible	c	-1000	1000	0		
rxn01961	Xanthosine 5'-phosphate phosphohydrolase	[c] : h2o + xmp --> h + pi + xtsn	Irreversible	c	0	1000	0		
rxn01964_TRPS1	L-Serine hydro-lyase adding indoleglycerol-phosphate	[c] : ser_L + 3ig3p --> h2o + g3p + trp_L	Irreversible	c	0	1000	0		
rxn01973_SDPDS	N-Succinyl-LL-2 6-diaminoheptanedioate amidohydrolase	[c] : h2o + sl26da --> succ + 26dap_LL	Irreversible	c	0	1000	0		
rxn01974	LL-2 6-Diaminoheptanedioate 2-epimerase	[c] : 26dap_LL <==> 26dap_M	Reversible	c	-1000	1000	0		
rxn01975	beta-D-Glucose-6-phosphate NADP 1-oxoreductase	[c] : nadp + g6p_B <==> h + nadph + 6pgl	Reversible	c	-1000	1000	0		
rxn01977	alpha-D-Glucose 6-phosphate ketol-isomerase	[c] : g6p <==> g6p_B	Reversible	c	-1000	1000	0		
rxn01997	dTDPglucose 4 6-hydro-lyase	[c] : dtdpglu --> h2o + dtdp4d6dg	Irreversible	c	0	1000	0		
rxn02000	dTDP-4-dehydro-6-deoxy-D-glucose 3 5-epimerase	[c] : dtdp4d6dg <==> dtdp4d6dm	Reversible	c	-1000	1000	0		
rxn02003	dTDP-6-deoxy-L-mannose NADP 4-oxidoreductase	[c] : dtdprmn + nadp <==> h + nadph + dtdp4d6dm	Reversible	c	-1000	1000	0		
rxn02005	trehalose transport via PEP Pyr PTS	pep[c] + tre[e] <==> pyr[c] + tre6p[c]	Reversible	e, c	0	0	0		
rxn02008	UDP-N-acetylmuramoyl-L-alanine D-glutamate ligaseADP-forming	[c] : atp + uama + glu_D --> h + pi + adp + uamag	Irreversible	c	0	1000	0		
rxn02011	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate meso-2 6-	[c] : atp + uamag + 26dap_M --> h + pi + adp + ugmd	Irreversible	c	0	1000	0		
rxn02056	S-Adenosyl-L-methionine uroporphyrin-III C-methyltransferase	[c] : (2) h + sheme <==> fe2 + scl	Reversible	c	-1000	1000	0		
rxn02155	ATP nicotinamide-nucleotide adenylyltransferase	[c] : atp + nicrnt <==> ppi + dnad	Reversible	c	-1000	1000	0		
rxn02159	L-Histidinol NAD oxidoreductase	[c] : nad + histd <==> h + nadh + cbs_412	Reversible	c	-1000	1000	0		
rxn02160	L-Histidinol-phosphate phosphohydrolase	[c] : h2o + hisp --> h + pi + histd	Irreversible	c	0	1000	0		
rxn02175	ATP pantetheine-4'-phosphate adenylyltransferase	[c] : atp + pan4p <==> ppi + dpcoa	Reversible	c	-1000	1000	0		
rxn02185	2-Acetolactate pyruvate-lyase carboxylating	[c] : thmpp + alac_S <==> pyr + 2_Hydroxyethyl_ThPP	Reversible	c	-1000	1000	0		
rxn02186	2 3-Dihydroxy-3-methylbutanoate NADP oxidoreductase isomerizing	[c] : h + nadph + alac_S <==> 23dhmb + nadp	Reversible	c	-1000	1000	0		
rxn02187	2-Acetolactate methylmutase	[c] : alac_S <==> 33hmeoxobut	Reversible	c	-1000	1000	0		
rxn02200	2-Amino-4-hydroxy-6-hydroxymethyl-7 8-dihydropteridine 4-	[c] : 6hmhpt + 4abz <==> h2o + dhpt	Reversible	c	-1000	1000	0		
rxn02201	2-Amino-4-hydroxy-6-hydroxymethyl-7 8-dihydropteridine-	[c] : 6hmhptpp + 4abz --> ppi + dhpt	Irreversible	c	0	1000	0		
rxn02212	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase	[c] : 2dda7p --> h + pi + 3dhq	Irreversible	c	0	1000	0		
rxn02213_DHQD1	3-Dehydroquinate hydro-lyase	[c] : 3dhq <==> h2o + 3dhsk	Reversible	c	-1000	1000	0		
rxn02264_UPP3S	Hydroxymethylbilane hydro-lyasecyclizing	[c] : hmbil --> h2o + uppg3	Irreversible	c	0	1000	0		
rxn02269_OIVD3	S-3-methyl-2-oxopentanoate NAD 2-oxidoreductase	[c] : 3mop + nad + coa --> co2 + nadh + 2mbcoa	Irreversible	c	0	1000	0		
rxn02277	7 8-Diaminononanoate carbon-dioxide cyclo-ligase	[c] : atp + co2 + dann --> (3) h + pi + adp + dtbt	Irreversible	c	0	1000	0		
rxn02285	UDP-N-acetylmuramate NADP oxidoreductase	[c] : h + nadph + uaccg --> nadp + uamr	Irreversible	c	0	1000	0		
rxn02286	UDP-N-acetylmuramate L-alanine ligase ADP-forming	[c] : atp + ala_L + uamr --> h + pi + adp + uama	Irreversible	c	0	1000	0		
rxn02287	S-Adenosyl-L-methionine uroporphyrin-III C-methyltransferase	[c] : (2) amet + uppg3 <==> (2) h + (2) ahcys + pre2	Reversible	c	-1000	1000	0		
rxn02288_UPPDC1	Uroporphyrinogen-III carboxy-lyase	[c] : (4) h + uppg3 --> (4) co2 + cpppg3	Irreversible	c	0	1000	0		
rxn02297	6-Carboxyhexanoyl-CoA L-alanine C-carboxyhexanoyltransferase	[c] : h + ala_L + pmcoa --> co2 + coa + 8aonn	Irreversible	c	0	1000	0		
rxn02303_CPPPGO	Coproporphyrinogen oxygen oxidoreductasedecarboxylating	[c] : (2) h + o2 + cpppg3 --> (2) h2o + pppg9 + (2) co2	Irreversible	c	0	1000	0		
rxn02304	Protoporphyrinogen-IX oxygen oxidoreductase	[c] : (3) o2 + (2) pppg9 <==> (6) h2o + (2) ppp9	Reversible	c	-1000	1000	0		
rxn02305_TMPPP	2-Methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate 4-methyl-5-	[c] : h + 2mahmp + 4mpetz --> ppi + thmmp	Irreversible	c	0	1000	0		
rxn02312	S-Adenosyl-L-methionine 8-amino-7-oxononanoate aminotransferase	[c] : amet + 8aonn <==> amob + dann	Reversible	c	-1000	1000	0		
rxn02314	ATP D-tagatose-6-phosphate 1-phosphotransferase	[c] : atp + tag6p_D <==> adp + tagdp_D	Reversible	c	-1000	1000	0		
rxn02320	5-Amino-2-oxopentanoate 2-oxoglutarate aminotransferase	[c] : akg + hisp <==> glu_L + imacp	Reversible	c	-1000	1000	0		
rxn02331	2-Dehydro-3-deoxy-D-octonate-8-phosphate	[c] : h2o + pep + ara5p --> h + pi + kdo8p	Irreversible	c	0	1000	0		
rxn02339	4-Hydroxy-L-glutamate 2-oxoglutarate aminotransferase	[c] : akg + 4hglu <==> glu_L + 4h2oglt	Reversible	c	-1000	1000	0		
