abbreviation	name	equation	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
rxn00612	sn-Glycerol-3-phosphate NADP 2-oxidoreductase c0	glyc3p[c] + nadp[c] <==> h[c] + dhap[c] + nadph[c]	Reversible	c	-1000	1000	0		
rxn00640	GDP D-mannose-1-phosphate guanylyltransferase c0	gdp[c] + man1p[c] <==> h[c] + pi[c] + gdpmann[c]	Reversible	c	-1000	1000	0		
rxn00649	O3-Acetyl-L-serine acetate-lyase adding hydrogen sulfide c0	h2s[c] + acser[c] --> h[c] + cys_L[c] + ac[c]	Irreversible	c	0	1000	0		
rxn00650	membrane alanyl aminopeptidase c0	h2o[c] + cgly[c] <==> cys_L[c] + gly[c]	Reversible	c	-1000	1000	0		
rxn00669_ACCOAL	Propanoate CoA ligase ADP-forming c0	atp[c] + coa[c] + ppa[c] --> pi[c] + adp[c] + ppcoa[c]	Irreversible	c	0	1000	0		
rxn00675	Propinol adenylate CoA ligase AMP-forming c0	coa[c] + Propionyladenylate[c] --> amp[c] + ppcoa[c]	Irreversible	c	0	1000	0		
rxn00686	5 6 7 8-Tetrahydrofolate NADP oxidoreductase c0	nadp[c] + thf[c] <==> h[c] + nadph[c] + dhf[c]	Reversible	c	-1000	1000	0		
rxn00689	Tetrahydrofolate L-glutamate gamma-ligase ADP-forming c0	atp[c] + glu_L[c] + thf[c] --> h[c] + pi[c] + adp[c] + thfglu[c]	Irreversible	c	0	1000	0		
rxn00691	10-Formyltetrahydrofolate amidohydrolase c0	h2o[c] + 10fthf[c] --> h[c] + for[c] + thf[c]	Irreversible	c	0	1000	0		
rxn00692_GHMT2	5 10-Methylenetetrahydrofolate glycine hydroxymethyltransferase c0	ser_L[c] + thf[c] --> h2o[c] + gly[c] + mlthf[c]	Irreversible	c	0	1000	0		
rxn00693	5-Methyltetrahydrofolate L-homocysteine S-methyltransferase c0	hcys_L[c] + 5mthf[c] <==> met_L[c] + thf[c]	Reversible	c	-1000	1000	0		
rxn00695	ATP alpha-D-glucose-1-phosphate adenyltransferase c0	atp[c] + g1p[c] <==> ppi[c] + adpglc[c]	Reversible	c	-1000	1000	0		
rxn00702	CTP D-glucose-1-phosphate cytidylyltransferase c0	g1p[c] + ctp[c] <==> ppi[c] + CDP_glucose[c]	Reversible	c	-1000	1000	0		
rxn00704	alpha-D-Glucose 1-phosphate 1 6-phosphomutase c0	g1p[c] <==> g6p[c]	Reversible	c	-1000	1000	0		
rxn00707	ITP cytidine 5'-phosphotransferase c0	Cytidine[c] + itp[c] <==> cmp[c] + idp[c]	Reversible	c	-1000	1000	0		
rxn00708	Uridine 5'-monophosphate phosphohydrolase c0	h2o[c] + ump[c] --> h[c] + pi[c] + uri[c]	Irreversible	c	0	1000	0		
rxn00710	Orotidine-5'-phosphate carboxy-lyase c0	h[c] + orot5p[c] --> co2[c] + ump[c]	Irreversible	c	0	1000	0		
rxn00711	UMP pyrophosphate phosphoribosyltransferase c0	prpp[c] + ura[c] --> ppi[c] + ump[c]	Irreversible	c	0	1000	0		
rxn00726	Chorismate pyruvate-lyase amino-accepting c0	nh4[c] + chor[c] --> h[c] + h2o[c] + pyr[c] + anth[c]	Irreversible	c	0	1000	0		
rxn00727	Chorismate pyruvate-lyase amino-accepting c0	gln_L[c] + chor[c] --> h[c] + pyr[c] + glu_L[c] + anth[c]	Irreversible	c	0	1000	0		
rxn00737	L-threonine ammonia-lyase c0	thr_L[c] --> nh4[c] + 2obut[c]	Irreversible	c	0	1000	0		
rxn00745	Phosphoenolpyruvate glycerone phosphotransferase c0	pep[c] + dha[c] <==> pyr[c] + dhap[c]	Reversible	c	-1000	1000	0		
rxn00747	D-Glyceraldehyde-3-phosphate ketol-isomerase c0	g3p[c] <==> dhap[c]	Reversible	c	-1000	1000	0		
rxn00756	Choline sulfate sulfohydrolase c0	h2o[c] + chols[c] --> h[c] + chol[c] + so4[c]	Irreversible	c	0	1000	0		
rxn00758	sn-Glycero-3-phosphocholine glycerophosphohydrolase c0	h2o[c] + g3pc[c] <==> glyc3p[c] + chol[c]	Reversible	c	-1000	1000	0		
rxn00763	Glycerol NAD oxidoreductase c0	nad[c] + glyc[c] <==> h[c] + nadh[c] + glyald[c]	Reversible	c	-1000	1000	0		
rxn00770	ATP D-ribose-5-phosphate pyrophosphotransferase c0	atp[c] + r5p[c] <==> amp[c] + prpp[c]	Reversible	c	-1000	1000	0		
rxn00775	ADPribose ribophosphohydrolase c0	h2o[c] + adprib[c] --> amp[c] + r5p[c]	Irreversible	c	0	1000	0		
rxn00776	Uracil hydro-lyase adding D-ribose 5-phosphate c0	ura[c] + r5p[c] <==> h2o[c] + psd5p[c]	Reversible	c	-1000	1000	0		
rxn00777	D-Ribose-5-phosphate ketol-isomerase c0	r5p[c] <==> ru5p_D[c]	Reversible	c	-1000	1000	0		
rxn00781	D-Glyceraldehyde-3-phosphate NAD oxidoreductasephosphorylating c0	pi[c] + g3p[c] + nad[c] <==> nadh[c] + 13dpg[c]	Reversible	c	-1000	1000	0		
rxn00782	D-Glyceraldehyde-3-phosphate NADP oxidoreductasephosphorylating c0	nadph[c] + 13dpg[c] --> pi[c] + g3p[c] + nadp[c]	Irreversible	c	0	1000	0		
rxn00785	D-Fructose 6-phosphate D-glyceraldehyde-3-phosphate glycolaldehyde c0	f6p[c] + g3p[c] <==> e4p[c] + xu5p_D[c]	Reversible	c	-1000	1000	0		
rxn00786	D-Fructose-1 6-bisphosphate D-glyceraldehyde-3-phosphate-lyase c0	fdp[c] <==> dhap[c] + g3p[c]	Reversible	c	-1000	1000	0		
rxn00789	1-5-Phospho-D-ribosyl-ATP pyrophosphate phosphoribosyl-transferase c0	atp[c] + prpp[c] --> ppi[c] + prbatp[c]	Irreversible	c	0	1000	0		
rxn00790	5-Phosphoribosylamine pyrophosphate phosphoribosyltransferase c0	h2o[c] + gln_L[c] + prpp[c] --> ppi[c] + glu_L[c] + pram[c]	Irreversible	c	0	1000	0		
rxn00791	N-5-Phospho-D-ribosylanthranilate pyrophosphate c0	prpp[c] + anth[c] --> ppi[c] + pran[c]	Irreversible	c	0	1000	0		
rxn00792_BACCL	Biotin CoA ligase AMP-forming c0	atp[c] + h[c] + btn[c] --> ppi[c] + btamp[c]	Irreversible	c	0	1000	0		
rxn00799	S-Malate hydro-lyase c0	mal_L[c] <==> h2o[c] + fum[c]	Reversible	c	-1000	1000	0		
rxn00800	N6-1 2-DicarboxyethylAMP AMP-lyase c0	dcamp[c] <==> amp[c] + fum[c]	Reversible	c	-1000	1000	0		
rxn00802	N-L-Argininosuccinate arginie-lyase c0	argsuc[c] <==> arg_L[c] + fum[c]	Reversible	c	-1000	1000	0		
rxn00806_LEUTAi	L-Leucine 2-oxoglutarate aminotransferase c0	glu_L[c] + 4mop[c] --> akg[c] + leu_L[c]	Irreversible	c	0	1000	0		
rxn00831	Inosine 5'-monophosphate phosphohydrolase c0	h2o[c] + imp[c] --> h[c] + pi[c] + ins[c]	Irreversible	c	0	1000	0		
rxn00832	IMP 1 2-hydrolase decyclizing c0	h2o[c] + imp[c] <==> fprica[c]	Reversible	c	-1000	1000	0		
rxn00834_IMPD	IMP NAD oxidoreductase c0	h2o[c] + nad[c] + imp[c] --> h[c] + nadh[c] + xmp[c]	Irreversible	c	0	1000	0		
rxn00836	IMP pyrophosphate phosphoribosyltransferase c0	prpp[c] + hxan[c] --> ppi[c] + imp[c]	Irreversible	c	0	1000	0		
rxn00838	IMP L-aspartate ligase GDP-forming c0	imp[c] + asp_L[c] + gtp[c] --> (2) h[c] + pi[c] + gdp[c] + dcamp[c]	Irreversible	c	0	1000	0		
rxn00839	ATP nucleoside-diphosphate phosphatransferase c0	atp[c] + dadp[c] <==> adp[c] + datp[c]	Reversible	c	-1000	1000	0		
rxn00849	D-Alanine 2-oxoglutarate aminotransferase c0	ala_D[c] + akg[c] <==> pyr[c] + glu_D[c]	Reversible	c	-1000	1000	0		
rxn00851_ALAALA	D-AlanineD-Alanine ligase ADP-forming c0	atp[c] + (2) ala_D[c] <==> h[c] + pi[c] + adp[c] + alaala[c]	Reversible	c	-1000	1000	0		
rxn00863	L-Histidinal NAD oxidoreductase c0	h2o[c] + nad[c] + cbs_412[c] <==> (2) h[c] + nadh[c] + his_L[c]	Reversible	c	-1000	1000	0		
rxn00881	myo-Inositol 1-phosphate phosphahydrolase c0	h2o[c] + mi1p_D[c] --> h[c] + pi[c] + inost[c]	Irreversible	c	0	1000	0		
rxn00882	myo-Inositol 4-phosphate phosphahydrolase c0	h2o[c] + mi4p_D[c] --> h[c] + pi[c] + inost[c]	Irreversible	c	0	1000	0		
rxn00883	1D-myo-Inositol 3-phosphate phosphahydrolase c0	h2o[c] + mi3p_D[c] --> h[c] + pi[c] + inost[c]	Irreversible	c	0	1000	0		
rxn00898	2 3-Dihydroxy-3-methylbutanoate hydro-lyase c0	23dhmb[c] --> h2o[c] + 3mob[c]	Irreversible	c	0	1000	0		
rxn00902	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase c0	h2o[c] + 3mob[c] + accoa[c] --> h[c] + coa[c] + 3c3hmp[c]	Irreversible	c	0	1000	0		
rxn00903	L-Valine 2-oxoglutarate aminotransferase c0	akg[c] + val_L[c] <==> glu_L[c] + 3mob[c]	Reversible	c	-1000	1000	0		
rxn00907	5 10-methylenetetrahydrofolate NADP oxidoreductase c0	nadp[c] + mlthf[c] <==> nadph[c] + methf[c]	Reversible	c	-1000	1000	0		
rxn00910	5-methyltetrahydrofolate NADP oxidoreductase c0	nadp[c] + 5mthf[c] <==> h[c] + nadph[c] + mlthf[c]	Reversible	c	-1000	1000	0		
rxn00912_MOHMT	5 10-Methylenetetrahydrofolate 3-methyl-2-oxobutanoate c0	h2o[c] + 3mob[c] + mlthf[c] --> thf[c] + 2dhp[c]	Irreversible	c	0	1000	0		
rxn00913	Guanosine 5'-monophosphate phosphohydrolase c0	h2o[c] + gmp[c] --> h[c] + pi[c] + gsn[c]	Irreversible	c	0	1000	0		
rxn00915	GMP pyrophosphate phosphoribosyltransferase c0	prpp[c] + gua[c] --> ppi[c] + gmp[c]	Irreversible	c	0	1000	0		
rxn00917	Xanthosine-5'-phosphate L-glutamine amido-ligase AMP-forming c0	atp[c] + h2o[c] + gln_L[c] + xmp[c] --> ppi[c] + h[c] + amp[c] + glu_L[c] + gmp[c]	Irreversible	c	0	1000	0		
rxn00929	L-Proline NAD 5-oxidoreductase c0	nad[c] + pro_L[c] <==> h[c] + nadh[c] + 1pyr5c[c]	Reversible	c	-1000	1000	0		
rxn00931	L-Proline NADP 5-oxidoreductase c0	nadp[c] + pro_L[c] <==> h[c] + 1pyr5c[c] + nadph[c]	Reversible	c	-1000	1000	0		
rxn00947	Palmitate CoA ligase AMP-forming c0	atp[c] + h[c] + coa[c] + hdca[c] --> ppi[c] + amp[c] + pmtcoa[c]	Irreversible	c	0	1000	0		
rxn00952	O-Acetyl-L-homoserine acetate-lyase adding methanethiol c0	h2s[c] + achms[c] --> h[c] + hcys_L[c] + ac[c]	Irreversible	c	0	1000	0		
rxn00966	chorismate pyruvate-lyase 4-hydroxybenzoate-forming c0	chor[c] --> pyr[c] + 4hbz[c]	Irreversible	c	0	1000	0		
rxn00973	citrate hydro-lyase c0	cit[c] <==> icit[c]	Reversible	c	-1000	1000	0		
rxn00974	citrate hydro-lyase c0	cit[c] <==> h2o[c] + acon_C[c]	Reversible	c	-1000	1000	0		
rxn00979_GCALDD	glycolaldehyde NAD oxidoreductase c0	h2o[c] + nad[c] + gcald[c] --> (2) h[c] + nadh[c] + glyclt[c]	Irreversible	c	0	1000	0		
rxn00980	2-Phosphoglycolate phosphohydrolase c0	h2o[c] + 2pglyc[c] --> h[c] + pi[c] + glyclt[c]	Irreversible	c	0	1000	0		
rxn00985	ATP acetate phosphotransferase c0	atp[c] + h[c] + ppa[c] <==> adp[c] + ppap[c]	Reversible	c	-1000	1000	0		
rxn00986	Propanoate CoA ligase AMP-forming c0	ppi[c] + Propionyladenylate[c] --> atp[c] + h[c] + ppa[c]	Irreversible	c	0	1000	0		
rxn01000	Prephenate hydro-lyase decarboxylating c0	h[c] + pphn[c] --> h2o[c] + co2[c] + phpyr[c]	Irreversible	c	0	1000	0		
rxn01018	Carbamoyl-phosphate L-aspartate carbamoyltransferase c0	asp_L[c] + cbp[c] --> (2) h[c] + pi[c] + cbasp[c]	Irreversible	c	0	1000	0		
rxn01019	Carbamoyl-phosphate L-ornithine carbamoyltransferase c0	orn[c] + cbp[c] --> (2) h[c] + pi[c] + citr_L[c]	Irreversible	c	0	1000	0		
rxn01022	5'-Methylthioadenosine orthophosphate c0	h[c] + pi[c] + 5mta[c] <==> ade[c] + 5mdr1p[c]	Reversible	c	-1000	1000	0		
rxn01057	lactateracemase (5.1.2.1)	lac_L[c] <==> lac_D[c]	Reversible	c	-1000	1000	0		
rxn01069	O-Phospho-L-homoserine phospho-lyase adding water c0	h2o[c] + phom[c] --> h[c] + pi[c] + thr_L[c]	Irreversible	c	0	1000	0		
rxn01073	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase c0	h2o[c] + g3pe[c] <==> glyc3p[c] + etha[c]	Reversible	c	-1000	1000	0		
rxn01100	ATP 3-phospho-D-glycerate 1-phosphotransferase c0	atp[c] + h[c] + 3pg[c] <==> adp[c] + 13dpg[c]	Reversible	c	-1000	1000	0		
rxn01101_PGCD	3-Phospho-D-glycerate NAD 2-oxidoreductase c0	nad[c] + 3pg[c] --> h[c] + nadh[c] + 3php[c]	Irreversible	c	0	1000	0		
rxn01102	ATP R-glycerate 3-phosphotransferase c0	atp[c] + glyc_R[c] <==> adp[c] + 3pg[c]	Reversible	c	-1000	1000	0		
rxn01103	3-Phospho-D-glyceroyl phosphate phosphohydrolase c0	h2o[c] + 13dpg[c] --> (2) h[c] + pi[c] + 3pg[c]	Irreversible	c	0	1000	0		
rxn01106	2-Phospho-D-glycerate 2 3-phosphomutase c0	2pg[c] <==> 3pg[c]	Reversible	c	-1000	1000	0		
rxn01111	ATP D-ribulose-5-phosphate 1-phosphotransferase c0	atp[c] + ru5p_D[c] <==> adp[c] + rb15bp[c]	Reversible	c	-1000	1000	0		
rxn01115	6-Phospho-D-gluconate NADP 2-oxidoreductase decarboxylating c0	nadp[c] + 6pgc[c] --> ru5p_D[c] + co2[c] + nadph[c]	Irreversible	c	0	1000	0		
rxn01116	D-Ribulose-5-phosphate 3-epimerase c0	ru5p_D[c] <==> xu5p_D[c]	Reversible	c	-1000	1000	0		
rxn01117	D-Arabinose-5-phosphate ketol-isomerase c0	ara5p[c] <==> ru5p_D[c]	Reversible	c	-1000	1000	0		
rxn01127	ATP AMP phosphotransferase c0	atp[c] + damp[c] <==> adp[c] + dadp[c]	Reversible	c	-1000	1000	0		
rxn01134	Maltose alpha-D-glucosylmutase c0	malt[c] <==> tre[c]	Reversible	c	-1000	1000	0		
rxn01145	Thymidylate 5'-phosphohydrolase c0	h2o[c] + dtmp[c] --> h[c] + pi[c] + thymd[c]	Irreversible	c	0	1000	0		
rxn01146	Thymidine orthophosphate deoxyribosyltransferase c0	h[c] + pi[c] + thymd[c] <==> thym[c] + 2dr1p[c]	Reversible	c	-1000	1000	0		
rxn01169	ATP D-glucose 6-phosphotransferase c0	atp[c] + glc_D_B[c] <==> adp[c] + g6p_B[c]	Reversible	c	-1000	1000	0		
rxn01187	D-Xylulose 5-phosphate D-glyceraldehyde-3-phosphate-lyase c0	h[c] + pi[c] + xu5p_D[c] --> h2o[c] + g3p[c] + actp[c]	Irreversible	c	0	1000	0		
rxn01200	Sedoheptulose-7-phosphate D-glyceraldehyde-3-phosphate c0	g3p[c] + s7p[c] <==> r5p[c] + xu5p_D[c]	Reversible	c	-1000	1000	0		
rxn01207	4-Methyl-2-oxopentanoate NAD oxidoreductase c0	nad[c] + coa[c] + 4mop[c] <==> co2[c] + nadh[c] + ivcoa[c]	Reversible	c	-1000	1000	0		
rxn01208	2-Oxo-4-methyl-3-carboxypentanoate decarboxylation c0	h[c] + 3c4mop[c] --> co2[c] + 4mop[c]	Irreversible	c	0	1000	0		
rxn01210	10-Formyltetrahydrofolate L-glutamate ligase ADP-forming c0	atp[c] + glu_L[c] + 10fthf[c] --> h[c] + pi[c] + adp[c] + 10_Formyl_THF_L_glutamate[c]	Irreversible	c	0	1000	0		
rxn01211	5 10-Methenyltetrahydrofolate 5-hydrolasedecyclizing c0	h2o[c] + methf[c] <==> h[c] + 10fthf[c]	Reversible	c	-1000	1000	0		
rxn01213	Dimethylallyl-diphosphate isopentenyl-diphosphate c0	ipdp[c] + dmpp[c] --> ppi[c] + grdp[c]	Irreversible	c	0	1000	0		
rxn01218	2'-Deoxycytidine 5'-monophosphate phosphohydrolase c0	h2o[c] + dcmp[c] --> h[c] + pi[c] + dcyt[c]	Irreversible	c	0	1000	0		
rxn01219	ATP CMP phosphotransferase c0	atp[c] + dcmp[c] <==> adp[c] + dcdp[c]	Reversible	c	-1000	1000	0		
rxn01241	Dihydrolipoamide NAD oxidoreductase c0	nad[c] + dhlam[c] <==> h[c] + nadh[c] + lpam[c]	Reversible	c	-1000	1000	0		
rxn01255	5-O-1-Carboxyvinyl-3-phosphoshikimate phosphate-lyase c0	3psme[c] --> h[c] + pi[c] + chor[c]	Irreversible	c	0	1000	0		
rxn01256	Chorismate pyruvatemutase c0	chor[c] --> pphn[c]	Irreversible	c	0	1000	0		
rxn01257_ADCS	chorismate L-glutamine aminotransferase c0	gln_L[c] + chor[c] --> glu_L[c] + 4adcho[c]	Irreversible	c	0	1000	0		
rxn01265	Nicotinate D-ribonucleotide pyrophosphate phosphoribosyltransferase c0	ppi[c] + nicrnt[c] <==> h[c] + nac[c] + prpp[c]	Reversible	c	-1000	1000	0		
rxn01268	Prephenate NAD oxidoreductasedecarboxylating c0	nad[c] + pphn[c] --> co2[c] + nadh[c] + 34hpp[c]	Irreversible	c	0	1000	0		
rxn01269	Prephenate NADP oxidoreductasedecarboxylating c0	nadp[c] + pphn[c] --> co2[c] + nadph[c] + 34hpp[c]	Irreversible	c	0	1000	0		
rxn01270	L-Aspartate 2-oxoglutarate aminotransferase c0	oaa[c] + CPD_659[c] <==> asp_L[c] + pphn[c]	Reversible	c	-1000	1000	0		
rxn01274	S-2-Hydroxyacylglutathione hydrolase c0	h2o[c] + lgt_S[c] --> h[c] + gthrd[c] + lac_D[c]	Irreversible	c	0	1000	0		
rxn01280	R-Glycerate NAD oxidoreductase c0	nad[c] + glyc_R[c] <==> h[c] + nadh[c] + 2h3opp[c]	Reversible	c	-1000	1000	0		
rxn01281	R-Glycerate NADP oxidoreductase c0	glyc_R[c] + nadp[c] <==> h[c] + nadph[c] + 2h3opp[c]	Reversible	c	-1000	1000	0		
rxn01286	D-Glyceraldehyde NAD oxidoreductase c0	h2o[c] + nad[c] + glyald[c] <==> (2) h[c] + nadh[c] + glyc_R[c]	Reversible	c	-1000	1000	0		
rxn01300	ATP:L-homoserine O-phosphotransferase	atp[c] + hom_L[c] --> adp[c] + phom[c]	Irreversible	c	0	1000	0		
rxn01301	L-Homoserine NAD oxidoreductase c0	nad[c] + hom_L[c] <==> h[c] + nadh[c] + aspsa[c]	Reversible	c	-1000	1000	0		
rxn01302	L-Homoserine NADP oxidoreductase c0	nadp[c] + hom_L[c] <==> h[c] + nadph[c] + aspsa[c]	Reversible	c	-1000	1000	0		
rxn01304	Succinyl-CoA L-homoserine O-succinyltransferase c0	succoa[c] + hom_L[c] --> coa[c] + suchms[c]	Irreversible	c	0	1000	0		
rxn01313	NADH 6 7-dihydropteridine oxidoreductase c0	h[c] + nadh[c] + dhbpt[c] <==> nad[c] + thbpt[c]	Reversible	c	-1000	1000	0		
rxn01314	NADPH 6 7-dihydropteridine oxidoreductase c0	h[c] + nadph[c] + dhbpt[c] <==> nadp[c] + thbpt[c]	Reversible	c	-1000	1000	0		
rxn01329	D-Mannose 6-phosphate 1 6-phosphomutase c0	man6p[c] <==> man1p[c]	Reversible	c	-1000	1000	0		
rxn01331	D-erythrose 4-phosphate NAD oxidoreductase c0	h2o[c] + nad[c] + e4p[c] <==> (2) h[c] + nadh[c] + 4per[c]	Reversible	c	-1000	1000	0		
rxn01332	Phosphoenolpyruvate D-erythrose-4-phosphate c0	h2o[c] + pep[c] + e4p[c] --> h[c] + pi[c] + 2dda7p[c]	Irreversible	c	0	1000	0		
rxn01333	Sedoheptulose-7-phosphate D-glyceraldehyde-3-phosphate c0	g3p[c] + s7p[c] <==> f6p[c] + e4p[c]	Reversible	c	-1000	1000	0		
rxn01334	Sedoheptulose 1 7-bisphosphate D-glyceraldehyde-3-phosphate-lyase c0	s17bp[c] <==> dhap[c] + e4p[c]	Reversible	c	-1000	1000	0		
rxn01343	ATP Sedoheptulose 7-phosphate 1-phosphotransferase c0	atp[c] + s7p[c] <==> adp[c] + s17bp[c]	Reversible	c	-1000	1000	0		
rxn01352	dGTP triphosphohydrolase c0	h2o[c] + dgtp[c] <==> h[c] + pppi[c] + dgsn[c]	Reversible	c	-1000	1000	0		
rxn01353	ATP nucleoside-diphosphate phosphatransferase c0	atp[c] + dgdp[c] <==> adp[c] + dgtp[c]	Reversible	c	0	0	0		
rxn01360	S-Dihydroorotate oxygen oxidoreductase c0	o2[c] + dhor_S[c] --> h2o2[c] + orot[c]	Irreversible	c	0	1000	0		
rxn01362_ORPT	Orotidine-5'-phosphate pyrophosphate phosphoribosyltransferase c0	ppi[c] + orot5p[c] <==> prpp[c] + orot[c]	Reversible	c	-1000	1000	0		
rxn01387	Isocitrate NADP oxidoreductase decarboxylating c0	nadp[c] + icit[c] <==> h[c] + nadph[c] + oxasucc[c]	Reversible	c	-1000	1000	0		
rxn01388	isocitrate hydro-lyase c0	icit[c] <==> h2o[c] + acon_C[c]	Reversible	c	-1000	1000	0		
rxn01434	L-Citrulline L-aspartate ligase AMP-forming c0	atp[c] + asp_L[c] + citr_L[c] <==> ppi[c] + amp[c] + argsuc[c]	Reversible	c	-1000	1000	0		
rxn01444	ATP deoxyguanosine 5'-phosphotransferase c0	atp[c] + dgsn[c] <==> adp[c] + dgmp[c]	Reversible	c	0	0	0		
rxn01445	2'-Deoxyguanosine 5'-monophosphate phosphohydrolase c0	h2o[c] + dgmp[c] --> h[c] + pi[c] + dgsn[c]	Irreversible	c	0	1000	0		
rxn01465	S-Dihydroorotate amidohydrolase c0	h2o[c] + dhor_S[c] <==> h[c] + cbasp[c]	Reversible	c	-1000	1000	0		
rxn01466	Geranyl-diphosphate isopentenyl-diphosphate geranyltrans-transferase c0	ipdp[c] + grdp[c] --> ppi[c] + frdp[c]	Irreversible	c	0	1000	0		
rxn01476	6-Phospho-D-glucono-1 5-lactone lactonohydrolase c0	h2o[c] + 6pgl[c] <==> h[c] + 6pgc[c]	Reversible	c	-1000	1000	0		
rxn01485	D-Glucosamine 1-phosphate 1 6-phosphomutase c0	gam1p[c] <==> gam6p[c]	Reversible	c	-1000	1000	0		
rxn01486	trans trans-Farnesyl-diphosphate isopentenyl-diphosphate c0	ipdp[c] + frdp[c] --> ppi[c] + ggdp[c]	Irreversible	c	0	1000	0		
rxn01489	Geranylgeranyl-diphosphate geranylgeranyl-diphosphate c0	(2) ggdp[c] --> ppi[c] + Prephytoenediphosphate[c]	Irreversible	c	0	1000	0		
rxn01492	ATP:D-fructose-1-phosphate 6-phosphotransferase	atp[c] + f1p[c] <==> adp[c] + fdp[c]	Reversible	c	0	0	0		
rxn01507	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase c0	h2o[c] + damp[c] --> h[c] + pi[c] + dad_2[c]	Irreversible	c	0	1000	0		
rxn01508	ATP deoxyadenosine 5'-phosphotransferase c0	atp[c] + dad_2[c] <==> adp[c] + damp[c]	Reversible	c	-1000	1000	0		
rxn01509	ATP dGMP phosphotransferase c0	atp[c] + dgmp[c] <==> adp[c] + dgdp[c]	Reversible	c	0	0	0		
rxn01512	ATP nucleoside-diphosphate phosphatransferase c0	atp[c] + dtdp[c] <==> adp[c] + dttp[c]	Reversible	c	-1000	1000	0		
rxn01513	ATP dTMP phosphotransferase c0	atp[c] + dtmp[c] <==> adp[c] + dtdp[c]	Reversible	c	-1000	1000	0		
rxn01517_URIDK2	ATP dTMP phosphotransferase c0	atp[c] + dump[c] --> adp[c] + dudp[c]	Irreversible	c	0	1000	0		
rxn01519	dUTP nucleotidohydrolase c0	h2o[c] + dutp[c] --> ppi[c] + dump[c]	Irreversible	c	0	1000	0		
rxn01520	5 10-Methylenetetrahydrofolate dUMP C-methyltransferase c0	dump[c] + mlthf[c] --> dhf[c] + dtmp[c]	Irreversible	c	0	1000	0		
rxn01521	5'-nucleotidase dUMP c0	h2o[c] + dump[c] --> h[c] + pi[c] + duri[c]	Irreversible	c	0	1000	0		
rxn01544	XMP pyrophosphate phosphoribosyltransferase c0	prpp[c] + xan[c] --> ppi[c] + xmp[c]	Irreversible	c	0	1000	0		
rxn01575	L-Isoleucine 2-oxoglutarate aminotransferase c0	akg[c] + ile_L[c] <==> glu_L[c] + 3mop[c]	Reversible	c	-1000	1000	0		
rxn01602	Dihydrofolate NADP oxidoreductase c0	nadp[c] + dhf[c] <==> h[c] + nadph[c] + fol[c]	Reversible	c	-1000	1000	0		
rxn01603	7 8-dihydropteroate L-glutamate ligase ADP-forming c0	atp[c] + glu_L[c] + dhpt[c] --> h[c] + pi[c] + adp[c] + dhf[c]	Irreversible	c	0	1000	0		
rxn01629_G1SATi	S-4-Amino-5-oxopentanoate 4 5-aminomutase c0	glu1sa[c] --> 5aop[c]	Irreversible	c	0	1000	0		
rxn01636	N2-Acetyl-L-ornithine L-glutamate N-acetyltransferase c0	glu_L[c] + acorn[c] <==> orn[c] + acglu[c]	Reversible	c	-1000	1000	0		
rxn01637	N2-Acetyl-L-ornithine 2-oxoglutarate aminotransferase c0	akg[c] + acorn[c] <==> glu_L[c] + acg5sa[c]	Reversible	c	-1000	1000	0		
rxn01643	L-Aspartate-4-semialdehyde NADP oxidoreductase phosphorylating c0	nadph[c] + 4pasp[c] --> pi[c] + nadp[c] + aspsa[c]	Irreversible	c	0	1000	0		
rxn01644	L-Aspartate-4-semialdehyde hydro-lyase adding pyruvate and c0	pyr[c] + aspsa[c] --> h[c] + (2) h2o[c] + 23dhdp[c]	Irreversible	c	0	1000	0		
rxn01653	5-Formyltetrahydrofolate cyclo-ligase ADP-forming c0	atp[c] + 5fthf[c] --> pi[c] + adp[c] + methf[c]	Irreversible	c	0	1000	0		
rxn01664	2-Aminoadipate 6-semialdehyde c0	L2aadp6sa[c] --> h[c] + h2o[c] + thp2c[c]	Irreversible	c	0	1000	0		
rxn01670	Nicotinamide ribonucleotide phosphohydrolase c0	h2o[c] + nmn[c] --> h[c] + pi[c] + rnam[c]	Irreversible	c	0	1000	0		
rxn01672	dCTP aminohydrolase c0	h[c] + h2o[c] + dctp[c] --> nh4[c] + dutp[c]	Irreversible	c	0	1000	0		
rxn01673	ATP nucleoside-diphosphate phosphatransferase c0	atp[c] + dcdp[c] <==> adp[c] + dctp[c]	Reversible	c	-1000	1000	0		
rxn01675	dTTP alpha-D-glucose-1-phosphate thymidylyltransferase c0	g1p[c] + dttp[c] <==> ppi[c] + dtdpglu[c]	Reversible	c	-1000	1000	0		
rxn01678	ATP nucleoside-diphosphate phosphatransferase c0	atp[c] + dudp[c] <==> adp[c] + dutp[c]	Reversible	c	-1000	1000	0		
rxn01682	1S 2R-1-C-indol-3-ylglycerol 3-phosphate c0	3ig3p[c] <==> g3p[c] + indole[c]	Reversible	c	-1000	1000	0		
rxn01739	ATP shikimate 3-phosphotransferase c0	atp[c] + skm[c] <==> adp[c] + skm5p[c]	Reversible	c	-1000	1000	0		
