GO:0023051	GO:0050789	regulation of signaling
GO:0042752	GO:0050789	regulation of circadian rhythm
GO:0048583	GO:0050789	regulation of response to stimulus
GO:0019222	GO:0050789	regulation of metabolic process
GO:0040008	GO:0050789	regulation of growth
GO:0048519	GO:0050789	negative regulation of biological process
GO:0050794	GO:0050789	regulation of cellular process
GO:0006808	GO:0050789	regulation of nitrogen utilization
GO:0032879	GO:0050789	regulation of localization
GO:0048518	GO:0050789	positive regulation of biological process
GO:0009649	GO:0009605;GO:0042752	entrainment of circadian clock
GO:0022415	GO:0044703	viral reproductive process
GO:0006935	GO:0042221;GO:0042330	chemotaxis
GO:0009611	GO:0006950	response to wounding
GO:0034059	GO:0006950;GO:0036293	response to anoxia
GO:0006979	GO:0006950	response to oxidative stress
GO:0009414	GO:0006950;GO:0009415	response to water deprivation
GO:0051409	GO:0006950	response to nitrosative stress
GO:0006970	GO:0006950;GO:0009628	response to osmotic stress
GO:0009409	GO:0006950;GO:0009266	response to cold
GO:0009635	GO:0006950;GO:0009636	response to herbicide
GO:0042594	GO:0006950;GO:0031667	response to starvation
GO:0006952	GO:0006950	defense response
GO:0009408	GO:0006950;GO:0009266	response to heat
GO:0071496	GO:0009605	cellular response to external stimulus
GO:0009991	GO:0009605	response to extracellular stimulus
GO:0010243	GO:0009719;GO:0010033;GO:1901698	response to organic nitrogen
GO:0009726	GO:0009719;GO:0051606	detection of endogenous stimulus
GO:0044708	GO:0007610	single-organism behavior
GO:0009415	GO:0009628;GO:0010035;GO:1901700	response to water stimulus
GO:0009314	GO:0009628	response to radiation
GO:0009268	GO:0009628	response to pH
GO:0070482	GO:0009628	response to oxygen levels
GO:0009266	GO:0009628	response to temperature stimulus
GO:0009595	GO:0009607;GO:0051606	detection of biotic stimulus
GO:0009617	GO:0051707	response to bacterium
GO:0009615	GO:0051707	response to virus
GO:0010035	GO:0042221	response to inorganic substance
GO:0010033	GO:0042221	response to organic substance
GO:0046685	GO:0042221	response to arsenic-containing substance
GO:1901700	GO:0042221	response to oxygen-containing compound
GO:0001101	GO:0042221	response to acid
GO:0009636	GO:0042221	response to toxic substance
GO:0042493	GO:0042221	response to drug
GO:1901698	GO:0042221	response to nitrogen compound
GO:0009410	GO:0042221	response to xenobiotic stimulus
GO:0009292	GO:0044764	genetic transfer
GO:0042710	GO:0044764	biofilm formation
GO:0016032	GO:0044764	viral reproduction
GO:0051701	GO:0044419	interaction with host
GO:0044403	GO:0044419	symbiosis, encompassing mutualism through parasitism
GO:0044438	GO:0044444;GO:0044446	microbody part
GO:0044431	GO:0044444;GO:0044446	Golgi apparatus part
GO:0044437	GO:0044444;GO:0044446	vacuolar part
GO:0044429	GO:0044444;GO:0044446	mitochondrial part
GO:0044435	GO:0044444;GO:0044446	plastid part
GO:0044440	GO:0044444;GO:0044446	endosomal part
GO:0044391	GO:0030529;GO:0044444;GO:0044446	ribosomal subunit
GO:0044432	GO:0044444;GO:0044446	endoplasmic reticulum part
GO:0044427	GO:0044446	chromosomal part
GO:0044430	GO:0044446	cytoskeletal part
GO:0031967	GO:0031975;GO:0044446	organelle envelope
GO:0031300	GO:0031224;GO:0044446	intrinsic to organelle membrane
GO:0031984	GO:0044446	organelle subcompartment
GO:0044428	GO:0044446	nuclear part
GO:0070013	GO:0043233;GO:0044446	intracellular organelle lumen
GO:0000139	GO:0031090;GO:0044431	Golgi membrane
GO:0005774	GO:0031090;GO:0044437	vacuolar membrane
GO:0031966	GO:0031090;GO:0044429	mitochondrial membrane
GO:0005758	GO:0031970;GO:0044429	mitochondrial intermembrane space
GO:0005746	GO:0044455;GO:0070469	mitochondrial respiratory chain
GO:0005747	GO:0044455;GO:0045271	mitochondrial respiratory chain complex I
GO:0042170	GO:0031090;GO:0044435	plastid membrane
GO:0009529	GO:0031970;GO:0044435	plastid intermembrane space
GO:0010008	GO:0031090;GO:0044440	endosome membrane
GO:0030868	GO:0005789;GO:0097425	smooth endoplasmic reticulum membrane
GO:0030894	GO:0032993;GO:0044427	replisome
GO:0005658	GO:0043234;GO:0044454	alpha DNA polymerase:primase complex
GO:0005875	GO:0043234;GO:0044430	microtubule associated complex
GO:0005641	GO:0031970;GO:0044428	nuclear envelope lumen
GO:0031965	GO:0031090;GO:0044428	nuclear membrane
GO:0019866	GO:0031090;GO:0044424	organelle inner membrane
GO:0031968	GO:0019867;GO:0031090;GO:0044424	organelle outer membrane
GO:0031903	GO:0031090;GO:0042579	microbody membrane
GO:0005618	GO:0030312	cell wall
GO:0031226	GO:0031224;GO:0044459	intrinsic to plasma membrane
GO:0019897	GO:0019898;GO:0044459	extrinsic to plasma membrane
GO:0045282	GO:0044459;GO:0045281	plasma membrane succinate dehydrogenase complex
GO:0009898	GO:0044459	internal side of plasma membrane
GO:0045272	GO:0044459;GO:0045271	plasma membrane respiratory chain complex I
GO:0031234	GO:0019897;GO:0044424	extrinsic to internal side of plasma membrane
GO:0005737	GO:0044424	cytoplasm
GO:0009337	GO:0043234;GO:0044424	sulfite reductase complex (NADPH)
GO:0009366	GO:0043234;GO:0044424	enterobactin synthetase complex
GO:0045261	GO:0033178;GO:0044424	proton-transporting ATP synthase complex, catalytic core F(1)
GO:0009579	GO:0044424	thylakoid
GO:0048476	GO:0043234;GO:0044424	Holliday junction resolvase complex
GO:0033202	GO:0043234;GO:0044424	DNA helicase complex
GO:0009330	GO:0043234;GO:0044424	DNA topoisomerase complex (ATP-hydrolyzing)
GO:0044444	GO:0044424	cytoplasmic part
GO:0009350	GO:0043234;GO:0044424	ethanolamine ammonia-lyase complex
GO:0045259	GO:0016469;GO:0044424	proton-transporting ATP synthase complex
GO:0009380	GO:0043234;GO:0044424	excinuclease repair complex
GO:0032300	GO:0043234;GO:0044424	mismatch repair complex
GO:0009318	GO:0043234;GO:0044424	exodeoxyribonuclease VII complex
GO:0044436	GO:0044424	thylakoid part
GO:0009338	GO:0043234;GO:0044424	exodeoxyribonuclease V complex
GO:0045252	GO:0043234;GO:0044424	oxoglutarate dehydrogenase complex
GO:0009375	GO:0043234;GO:0044424	ferredoxin hydrogenase complex
GO:0045263	GO:0033177;GO:0044424	proton-transporting ATP synthase complex, coupling factor F(o)
GO:0043231	GO:0043227;GO:0043229	intracellular membrane-bounded organelle
GO:0043232	GO:0043228;GO:0043229	intracellular non-membrane-bounded organelle
GO:0031410	GO:0031982;GO:0043229;GO:0044444	cytoplasmic vesicle
GO:0005840	GO:0030529;GO:0043232;GO:0044444	ribosome
GO:0009339	GO:0043234;GO:0044444	glycolate oxidase complex
GO:0009382	GO:0043234;GO:0044444	imidazoleglycerol-phosphate synthase complex
GO:0045239	GO:0043234;GO:0044444	tricarboxylic acid cycle enzyme complex
GO:0031250	GO:0043234;GO:0044444	anaerobic ribonucleoside-triphosphate reductase complex
GO:0005951	GO:0043234;GO:0044444	carbamoyl-phosphate synthase complex
GO:0009317	GO:0043234;GO:0044444	acetyl-CoA carboxylase complex
GO:0009333	GO:0043234;GO:0044444	cysteine synthase complex
GO:0009346	GO:0043234;GO:0044444	citrate lyase complex
GO:0019197	GO:0043234;GO:0044444	phosphoenolpyruvate-dependent sugar phosphotransferase complex
GO:0005948	GO:0043234;GO:0044444	acetolactate synthase complex
GO:0034081	GO:0043234;GO:0044444	polyketide synthase complex
GO:0005971	GO:0043234;GO:0044444	ribonucleoside-diphosphate reductase complex
GO:0009331	GO:0043234;GO:0044444	glycerol-3-phosphate dehydrogenase complex
GO:0009343	GO:0043234;GO:0044444	biotin carboxylase complex
GO:0045254	GO:0043234;GO:0044444	pyruvate dehydrogenase complex
GO:0005960	GO:0043234;GO:0044444	glycine cleavage complex
GO:0009329	GO:0043234;GO:0044444	acetate CoA-transferase complex
GO:0005945	GO:0043234;GO:0044445	6-phosphofructokinase complex
GO:0009316	GO:0043234;GO:0044445	3-isopropylmalate dehydratase complex
GO:0000015	GO:0043234;GO:0044445	phosphopyruvate hydratase complex
GO:0045257	GO:0045281	succinate dehydrogenase complex (ubiquinone)
GO:0042651	GO:0034357	thylakoid membrane
GO:0030313	GO:0031975	cell envelope
GO:0030288	GO:0042597;GO:0044462	outer membrane-bounded periplasmic space
GO:0031230	GO:0031224;GO:0044462	intrinsic to cell outer membrane
GO:0009279	GO:0019867;GO:0044462	cell outer membrane
GO:0031988	GO:0031982	membrane-bounded vesicle
GO:0045271	GO:0030964	respiratory chain complex I
GO:0016021	GO:0031224	integral to membrane
GO:0031225	GO:0031224	anchored to membrane
GO:0070069	GO:0043234	cytochrome complex
GO:0036125	GO:0043234	fatty acid beta-oxidation multienzyme complex
GO:0009341	GO:0043234	beta-galactosidase complex
Unconserved-ORFs	ORFs	
Conserved-ORFs	ORFs	
Conserved-Hypothetical-ORFs	ORFs	
BC-9	MultiFun	DNA sites
BC-1	MultiFun	metabolism
BC-4	MultiFun	transport
BC-8	MultiFun	extrachromosomal
BC-3	MultiFun	regulation
BC-6	MultiFun	cell structure
BC-2	MultiFun	information transfer
BC-5	MultiFun	cell processes
DNA-containing-a-Purinic-Sites	DNA-containing-abasic-Sites	a DNA containing a purinic site
DNA-containing-a-Apyrimidinic-Sites	DNA-containing-abasic-Sites	a DNA containing a apyrimidinic site
Damaged-DNA-Pyrimidine	Damaged-DNA	a damaged DNA pyrimidine
Beta-Glycosylated-Hydroxymethylated-DNAs	Glycosylated-Hydroxymethylcytosine-DNAs	a DNA containing &beta;-glucosyl-hydroxymethylcytosine
Alpha-Glycosylated-Hydroxymethyl-DNAs	Glycosylated-Hydroxymethylcytosine-DNAs	a DNA containing &alpha;-glucosyl-hydroxymethylcytosine
DNA-with-Alkylated-Adenines	DNA-Adenines	a DNA with alkylated adenine
IS30-Insertion-Sequences	Insertion-Sequences	an insertion sequence element IS30
Menaquinones	ETR-Quinones;CPD-11501	a menaquinone
Dihidrofolate-Glutamate	All-Folates	a dihydrofolate
THF-GLU-N	All-Folates	a tetrahydrofolate-glutamate
Methanopterines-and-derivatives	All-Folates;Pterins	methanopterin and derivatives
Retinoates	Retinoids;Carboxylates	a retinoate
Retinols	Retinoids	a retinol
Retinals	Retinoids	a retinal
All-trans-Retinyl-Esters	Retinyl-Esters	an <i>all-trans</i>-retinyl ester
11-Cis-Retinyl-Esters	Retinyl-Esters	an 11-<i>cis</i>-retinyl ester
Dietary-retinyl-esters	Retinyl-Esters	a dietary <i>all-trans</i>-retinyl ester
D-arabinopyranose	Arabinopyranoses;D-ARABINOSE	
D-arabinofuranose	Arabinofuranoses;D-ARABINOSE	
Abscisic-Acid	Plant-Hormones;Sesquiterpenes	abscisic acid
Cytokinins	Plant-Hormones	a cytokinin
Strigolactones	Plant-Hormones	a strigolactone
Jasmonates	Plant-Hormones	a jasmonate
Auxins	Plant-Hormones	an auxin
Gibberellins	Plant-Hormones;Diterpenes	a gibberellin
24-Epicathasterone-Sulfates	Brassinosteroids	a 24-epicathasterone sulfate
Brassinolide-Sulfates	Brassinosteroids	a brassinolide sulfate
24-Epibrassinolide-Sulfates	Brassinosteroids	a 24-epibrassinolide sulfate
28-Homocastasterone-Sulfates	Brassinosteroids	a (<i>22R,23R</i>)-28-homocastasterone sulfate
28-Homobrassinosteroid-Sulfates	Brassinosteroids	a (<i>22R,23R</i>)-28-homobrassinolide sulfate
Castasterone-Sulfates	Brassinosteroids	a castasterone-sulfate
Carbohydrate-containing-antibiotics	Antibiotics;Carbohydrates	a carbohydrate-containing antibiotic
Glycans	Carbohydrates	a glycan
3-Acyl-pyruvates	Carbohydrates	a 3-acylpyruvate
Dialkyl-phosphates	Carbohydrates	a dialkyl phosphate
Carbonyls	Carbohydrates	a carbonyl
RH	Carbohydrates	an organic molecule
Chondroitin-sulfate-disaccharides	Disaccharides;Organo-Sulfates	chondroitin sulfate disaccharide
Lipopolysaccharides	Polysaccharides;Bacterial-Endotoxins	a lipopolysaccharide
Poly-6-Phosphogluco-Maltodextrins	Maltodextrins;Carbohydrate-Derivatives	a poly-6-phosphogluco-maltodextrin
6-Phosphogluco-Maltodextrins	Carbohydrate-Derivatives;Maltodextrins	a 6-phosphogluco-maltodextrin
6-Phosphoglc-3-Phosphoglc-Amylopectins	Carbohydrate-Derivatives;Starch	a 6-phosphogluco-3-phosphogluco-amylopectin
6-Phosphogluco-Amylopectins	Carbohydrate-Derivatives;Starch	a 6-phosphogluco-amylopectin
Heparin-sulfo-NGlc-3S	HEPARIN;Organo-Sulfates	[heparin]-&alpha;-<i>N</i>-sulfo-D-glucosamine-3-<i>O</i>-sulfate
Heparin-sulfo-NGlc	HEPARIN;Organo-Sulfates	[heparin]-&alpha;-<i>N</i>-sulfo-D-glucosamine
Heparin-NAcGlc-3S	HEPARIN;Organo-Sulfates	[heparin]-&alpha;-<i>N</i>-acetyl-D-glucosamine-3-<i>O</i>-sulfate
Keratan-sulfate-NAcGlcN6S	KERATAN-6-SULFATE;Organo-Sulfates	[keratan sulfate]-&alpha;-<i>N</i>-acetyl-D-glucosamine-6-<i>O</i>-sulfate
Dermatan-NAcGal-4-sulfates	Dermatan-Sulfate;Organo-Sulfates	[dermatan]-4-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine
Dermatan-NacGal	DERMATAN-L-IDURONATE;N-ACETYL-D-GALACTOSALAMINYL-R;Organo-Sulfates	[dermatan]-<i>N</i>-acetyl-D-galactosamine
HEPARIN-GLUCOSAMINE-3-O-SULFATE	Heparan-glucuronate-terminal;Organo-Sulfates	[heparan sulfate]-&alpha;-D-glucosamine 3-sulfate
Aldoses	Aldehydes;Monosaccharides	an aldose
L-Arabinosides	Sugar-alcohols	an L-arabinoside
Alditol-Derivatives	Sugar-alcohols	an alditol derivative
Tetritols	Sugar-alcohols	a tetritol
Carbohydrate-lactones	Carbohydrate-Derivatives;Lactones	a carbohydrate lactone
Oligosaccharide-Phosphate	Carbohydrate-Derivatives	an oligosaccharide phosphate
Porphyran-With-Anhydrogalactose-Residues	Carbohydrate-Derivatives	a methylated agarose
Aldose-Phosphates	Carbohydrate-Derivatives	an aldose phosphate
CPD0-1666	Carbohydrate-Derivatives	methyl-D-glucoside
NUCLEOTIDE-SUGARS	Carbohydrate-Derivatives;Base-Derivatives	a nucleotide sugar
6-Acetyl-Beta-D-Galactosides	Carbohydrate-Derivatives	a 6-acetyl-&beta;-D-galactoside
Sugar-Phosphate	Carbohydrate-Derivatives	a sugar phosphate
Beta-D-Mannosides	Carbohydrate-Derivatives	a &beta;-D-mannoside
Fucosides	Carbohydrate-Derivatives	a fucoside
NAcMur-Peptide-Undecaprenols	Carbohydrate-Derivatives	a <i>N</i>-acetylmuramoyl-pentapeptide-diphosphoundecaprenol
Peptidoglycans	Carbohydrate-Derivatives	a peptidoglycan
Rhamnosides	Carbohydrate-Derivatives	a rhamnoside
Alpha-D-Mannosides	Carbohydrate-Derivatives	an &alpha;-D-mannoside
Glycosides	Carbohydrate-Derivatives	a glycoside
GUANOSINE_DIPHOSPHATE_FUCOSE	GDP-SUGARS	GDP-L-fucose
ADP-D-Ribosyl-Acceptors	ADP-SUGARS	a ADP-D-ribosyl acceptor
ADP-RIBOSE-P-OR-NOP	ADP-SUGARS	an ADP-ribose
PNP-Modified-Glycosides	Glycosides;C-nitro-compounds	a <i>p</i>-nitrophenyl-modified glycoside
ACYLCHLORIDE	Chlorides	an acylchloride
3-CHLORO-DL-ALANINE	Amino-Acid-Derivatives;Chlorides	3-chloro-DL-alanine
Dichlorobenzoate	Chloroaromatic-Compounds	a dichlorobenzoate
Pyoverdines	Hydroxamate-siderophores;Catecholate-siderophores	a pyoverdine
Hemes	Porphyrins	heme
Chlorophylls	Chlorins	a chlorophyll
Chlorophyllides	Chlorins	a chlorophyllide
Bacteriochlorins	Chlorins	a bacteriochlorin
Pheophytins	Chlorins	a pheophytin
Aliphatic-R-hydroxynitriles	Aliphatic-Nitriles	an aliphatic (<i>R</i>)-hydroxynitrile
2-Hydroxy-2-methylbutyronitriles	Aliphatic-Nitriles	2-hydroxy-2-methylbutyronitrile
Aliphatic-S-hydroxynitriles	Aliphatic-Nitriles	an aliphatic (<i>S</i>)-hydroxynitrile
Aromatic-R-hydroxynitriles	Aromatic-Nitriles	an aromatic (<i>R</i>)-hydroxynitrile
Aromatic-S-hydroxynitriles	Aromatic-Nitriles	an aromatic (<i>S</i>)-hydroxynitrile
3-Oxosteroids	Oxosteroids	a 3-oxosteroid
11-Oxosteroids	Oxosteroids	an 11-oxosteroid
7-Oxosteroids	Oxosteroids	a 7-oxosteroid
7-Beta-Hydroxysteroids	Hydroxysteroids	a 7-&beta;-hydroxysteroid
21-Hydroxysteroids	Hydroxysteroids	a 21-hydroxy-C<sub>21</sub>-steroid
17-Alpha-Hydroxysteroids	Hydroxysteroids	a 17-&alpha;-hydroxysteroid
Sterols	Hydroxysteroids	a sterol
11-Beta-Hydroxysteroids1	Hydroxysteroids	an 11-&beta;-hydroxysteroid
CPDQT-509	Steryl-Esters;Triterpenes	a stigmasteryl ester
Brassicasteryl-Esters	Steryl-Esters	a brassicasteryl ester
3-Beta-Hydroxysterol-Esters	Steryl-Esters	a 3-&beta;-hydroxysteroid ester
Campesteryl-Esters	Steryl-Esters	a campesteryl ester
Benzoates	Aromatic-Acid	a benzoate
Aromatic-Primary-Alcohols	Aryl-Alcohol	an aromatic primary alcohol
2-Alkyl-Dinitrophenol-Derivatives	Aryl-Alcohol;C-nitro-compounds	a 2-alkyl-dinitrophenol derivative
Methylphenols	Aryl-Alcohol	a methylphenol
Catechols	Benzenediols	a catechol
Catecholate-siderophores	Catechols;Siderophore	a catecholate siderophore
2-Methoxy-6-Polyprenyl-14-Benzoquinols	Reduced-Quinones	a 2-methoxy-6-all-trans-polyprenyl-1,4-benzoquinol
Unknown-Quinols	Reduced-Quinones	an unknown quinol
ETR-Quinols	Membrane-Electron-Carriers;Reduced-Quinones	an electron-transfer-related quinol
6Methoxy5Methyl2Polyprenyl14Benzoquinol	Reduced-Quinones	a 6-methoxy-3-methyl-2-<i>all-trans</i>-polyprenyl-1,4-benzoquinol
Indole-Containing-Compounds	Indoles	an indole-containing compound
Indole-Phytoalexins	Indoles;Phytoalexins	an indole-phytoalexin
Indole-Derivatives	Indoles	an indole derivative
Lignins	Aromatic-Polymers	a lignin
Phenylpropanoids	Organic-aromatic-compounds	a phenylpropanoid
Chalcones	LONG-CHAIN-KETONE;Phenylpropanoids	a chalcone
8-Hydroxyfurocoumarins	Coumarins	an 8-hydroxyfurocoumarin
5-Methoxyfurocoumarins	Coumarins	a 5- methoxyfurocoumarin
5-Hydroxyfurocoumarins	Coumarins	a 5-hydroxyfurocoumarin
Erythro-GGE	Guaiacylglycerol-guaiacyl-ether	<i>erythro</i>-guaiacylglycerol-&beta;-guaiacyl ether
Threo-GGE	Guaiacylglycerol-guaiacyl-ether	<i>threo</i>-guaiacylglycerol-&beta;-guaiacyl ether
Aryl-beta-D-Glucosides	Aryl-Glucosides	an aryl &beta;-D-glucoside
Arylalkylamines	Aryl-Amines	an arylalkylamine
Aralkylamines	Alkylamines;Aryl-Amines	an aralkylamine
N-Hydroxy-Arylamines	Aryl-Amines	an <i>N</i>-hydroxy-arylamine
Galactosylated-Galactose-Acceptors	Galactosyl-Acceptors	a galactosylated galactose acceptor
Non-Galactosylated-Galactose-Acceptors	Galactosyl-Acceptors	a non galactosylated galactose acceptor
Non-Glutamylated-Glutamyl-Acceptors	Glutamyl-Acceptors	a non-glutamylated glutamyl acceptor
Non-Fructo-Fructofuranosyl-Acceptors	Fructofuranosyl-Acceptors	a non fructofuranosylated fructofuranosyl acceptor
Fructo-Fructofuranosyl-Acceptors	Fructofuranosyl-Acceptors	a fructofuranosylated fructofuranosyl acceptor
Glucuronosylated-Glucuronoside-Acceptors	Glucuronoside-Acceptors	a glucuronosylated glucuronoside acceptor
Non-Glucur-Glucuronoside-Acceptors	Glucuronoside-Acceptors	a non-glucuronosylated glucuronoside acceptor
Non-Rhamonsylated-Rhamnosyl-Acceptors	Rhamonsyl-Acceptors	a non rhamnosylated rhamnosyl acceptor
Rhamonsylated-Rhamonsyl-Acceptors	Rhamonsyl-Acceptors	a rhamonsylated rhamnosyl acceptor
Non-Fucosylated-Fucose-Acceptors	FUCOSYL-ACCEPTORS	a non fucosylated fucose acceptor
Glucosylated-Glucose-Acceptors	Glucosyl-Acceptors	a glucosylated glucose acceptor
Non-Glucosylated-Glucose-Acceptors	Glucosyl-Acceptors	a non glucosylated glucose acceptor
Methylated-methyl-acceptors	Methyl-Acceptors	a methylated methyl acceptor
Demethylated-methyl-acceptors	Methyl-Acceptors	a demethylated methyl acceptor
Ether-linked-phospholipids	Phospholipids	a phospholipid containing an ether-linked hydrocarbon
Lysophospholipids	Phospholipids	a lysophospholipid
Phosphoglycerides	Phospholipids	a phosphoglyceride
Phosphatidylglycerols-32-1	L-1-PHOSPHATIDYL-GLYCEROL	phosphatidylglycerol-32:1
Phosphatidylglycerols-34-2	L-1-PHOSPHATIDYL-GLYCEROL	phosphatidylglycerol-34:2
Phosphatidylglycerols-32-0	L-1-PHOSPHATIDYL-GLYCEROL	phosphatidylglycerol-32:0
Phosphatidylglycerols-34-1	L-1-PHOSPHATIDYL-GLYCEROL	phosphatidylglycerol-34:1
Phosphatidylglycerols-34-4	L-1-PHOSPHATIDYL-GLYCEROL	phosphatidylglycerol-34:4
Phosphatidylglycerols-34-0	L-1-PHOSPHATIDYL-GLYCEROL	phosphatidylglycerol-34:0
Phosphatidylglycerols-34-3	L-1-PHOSPHATIDYL-GLYCEROL	phosphatidylglycerol-34:3
A-GALACTOSYLCERAMIDE	SPHINGOLIPIDS	a cerebroside
Ceramides	SPHINGOLIPIDS	a ceramide
GALACTOSYLCERAMIDE-SULFATE	SPHINGOLIPIDS	a cerebroside 3-sulfate
GLOBOTETRAOSYLCERAMIDE	SPHINGOLIPIDS	a globotetraosylceramide
Glycosphingolipids	SPHINGOLIPIDS	a glycosphingolipid
Sphingoid-1-phosphates	SPHINGOLIPIDS	a sphingoid 1-phosphate
Sphingoids	SPHINGOLIPIDS;Amino-alcohols	a sphingoid base
Sphingomyelins	SPHINGOLIPIDS	a sphingomyelin
FATTY-ACIDS-AND-CONJUGATES	FATTY-ACYLS	a fatty acid and conjugate
4-Hydroxy-3-polyprenylbenzoates	Polyisoprenoids	a 4-hydroxy-3-polyprenylbenzoate
Isoprenoid-Phosphates	Polyisoprenoids	an isoprenoid phosphate
Prenols	Polyisoprenoids	a prenol
Farnesols	Monoterpenols;Prenols	a farnesol
C35-Terpenes	Terpenoids	a sesquarterpenoid
Diterpenes	Terpenoids	a diterpenoid
Hemiterpenes	Terpenoids	a hemiterpene
Homoterpenoids	Terpenoids	a homoterpenoid
Monoterpenes	Terpenoids	a monoterpenoid
Sesquiterpenes	Terpenoids	a sesquiterpenoid
Sesterterpenes	Terpenoids	a sesterterpene
Terpenes	Terpenoids	a terpene
Terpenoid-Derivatives	Terpenoids	a terpenoid derivative
Tetraterpenes	Terpenoids	a tetraterpenoid
Triterpenes	Terpenoids	a triterpenoid
Perillyl-Alcohols	Monoterpenes;Cyclic-Alcohols	perillyl alcohol
Limonene-1-2-diols	Diols;Monoterpenes	a limonene-1,2-diol
Monoterpenals	Aldehydes;Monoterpene-Derivatives	a monoterpenal
Citronellols	Monoterpenols	citronellol
Linalools	Monoterpenols	a linalool
Carveols	Monoterpenols	a carveol
CPD-14022	Monoterpenols	&alpha;-terpineol
Dihydrocarveols	Monoterpenols	a dihydrocarveol
E-nerolidol	Sesquiterpenols	(<i>E</i>)-nerolidol
Carotenoid-beta-end-group	Carotenes;Simple-Groups	a carotenoid &beta;-end group
Carotenoid-epsilon-end-group	Carotenes;Simple-Groups	a carotenoid &epsilon;-end group
Carotenoid-psi-end-group	Carotenes;Simple-Groups	a carotenoid &psi;-end group
Linoleoyl-groups	a-lipid-moiety	a lipid linoleoyl group
Oleoyl-groups	a-lipid-moiety	a lipid oleoyl-group
Monoacylglycerols	Glycerides	a monoglyceride
Diacylglycerolhomoserines	Glycerides	a diacylglycerolhomoserine
Diacylglycerides	Glycerides	a diglyceride
Triacylglycerides	Glycerides	a trilglyceride
Hydroperoxy-Fatty-Acids	Fatty-Acids;A-LIPID-HYDROPEROXIDE	a hydroperoxy fatty acid
Protein-With-N-Terminal-Met	Peptide-Group	a peptide with N-terminal L-methionine
C-terminal-32-aminoacid-Peptides	Peptide-Group	a C terminal 32 amino-acid peptide
Proteins-Basic-C-terminal-Amino-Acids	Peptide-Group	a protein with a basic C-terminal amino-acid
Protein-With-N-Terminal-Tryptophans	Peptide-Group	a protein with N-terminal L-tryptophan
Acyl-Group	Simple-Groups	an acyl group
CPD-8945	Simple-Groups	<i>N</i>-acetyl-&beta;-D-galactosaminyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-[glycoprotein]
Glyco-CT-Base-Types	Glycan-Groups	Glyco-CT Base Types
Glyco-CT-Substituents	Glycan-Groups	Glyco-CT Substituents
Pteridines	Organic-heterobicyclic-compounds;Organonitrogen-Heterocyclic-Compounds	a pteridine
Benzopyrans	Organic-heterobicyclic-compounds	a benzopyran
Purines	Organic-heterobicyclic-compounds;Organonitrogen-Heterocyclic-Compounds	a purine
All-Biopterines	Coenzymes;Pterins	a biopterin
PTEROCARPANS	Isoflavonoids;Phytoalexins	a pterocarpan
Purine-Nucleotides	Nucleotides;Purines	a purine nucleotide
Purine-Nucleosides	Purines;Nucleosides	a purine nucleoside
Purine-Bases	Purines;Bases	a purine base
a-diazole	Organic-heteromonocyclic-compounds;Organonitrogen-Heterocyclic-Compounds	a diazole
Diazines	Organonitrogen-Heterocyclic-Compounds	a diazine
Polypyrroles	Organonitrogen-Heterocyclic-Compounds	a polypyrrole
Pyridines	Organonitrogen-Heterocyclic-Compounds	a pyridine
Salinosporamides	Organonitrogen-Heterocyclic-Compounds	a salinosporamide
Carbazoles	Organonitrogen-Heterocyclic-Compounds	a carbazole
Piperdines	Organic-heteromonocyclic-compounds;Organonitrogen-Heterocyclic-Compounds	a piperdine
Pyrrolines	Organic-heteromonocyclic-compounds;Organonitrogen-Heterocyclic-Compounds	a pyrroline
Imidazolidines	Organonitrogen-Heterocyclic-Compounds	an imidazolidine
Pyrrolidines	Organic-heteromonocyclic-compounds;Organonitrogen-Heterocyclic-Compounds	a pyrrolidine
Modified-Bases	Bases	a modified nucleobase
7-Deazapurine-Bases	Bases	a 7-deazapurine base
Nucleobases-in-Nucleic-Acids	Bases	a nucleobase within a nucleic acid
Pyrimidine-Bases	Pyrimidines;Bases	a pyrimidine base
Pyrimidine-nucleotides	Pyrimidines;Nucleotides	a pyrimidine nucleotide
Pyrimidine-Nucleosides	Pyrimidines;Nucleosides	a pyrimidine nucleoside
Uracil-Analogues	Pyrimidines;Pyrimidine-Related	a uracil analogue
Benzylacylouridines	Pyrimidine-Related;Pyrimidines	a benzylacyclouridine
5-Nitroisocytosine-Derivatives	C-nitro-compounds;Pyrimidine-Related;Pyrimidines	a 5-nitroisocytosine derivative
Pyrrolidinecarboxamides	Monocarboxylic-Acid-Amides;Pyrrolidines	a pyrrolidinecarboxamide
N-terminal-Amino-Acids	Protein-Amino-Acids	an N-terminal amino acid within a protein
Protein-D-amino-Acids	Protein-Amino-Acids	a [protein]-D-amino acid
Protein-Glycines	Protein-Amino-Acids	a [protein]-glycine
Protein-L-amino-Acids	Protein-Amino-Acids	a [protein]-L-amino acid
Protein-Modified-Amino-Acids	Protein-Amino-Acids	a modified amino acid within a protein
Protein-Serines	Protein-Amino-Acids	a [protein]-serine
DIPHTHAMIDE	Monocarboxylic-Acid-Amides;Non-standard-amino-acids;Protein-Modified-Amino-Acids	a diphthamide-[translation elongation factor 2]
Non-alpha-amino-acids	Amino-Acids	a non-&alpha; amino acid
Serines	Amino-Acids	serine
