NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-INITIAL-PWY	Super-Pathways
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-INITIAL-PWY	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5966	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5965	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY3O-355	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5989	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY3O-355	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-ELONG-PWY	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY3O-355	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5989	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-6799	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-4381	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY3O-355	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.26	PWY-5791	QUINONE-SYN
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.26	PWY-5791	DHNA-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.26	PWY-5837	DHNA-Biosynthesis
NODE_1001286_length_137_cov_2.328467_1_161_-	1.2.4.2	PWY-5084	Respiration
NODE_1001286_length_137_cov_2.328467_1_161_-	1.2.4.2	PWY-5084	Amino-Acid-Degradation
NODE_1001289_length_67_cov_8.507463_1_91_+	2.7.1.11	GLYCOLYSIS	GLYCOLYSIS-VARIANTS
NODE_1001289_length_67_cov_8.507463_1_91_+	2.7.1.11	PWY66-400	GLYCOLYSIS-VARIANTS
NODE_1001289_length_67_cov_8.507463_1_91_+	2.7.1.11	ANAGLYCOLYSIS-PWY	GLYCOLYSIS-VARIANTS
NODE_1001289_length_67_cov_8.507463_1_91_+	2.7.1.11	PWY-5484	GLYCOLYSIS-VARIANTS
NODE_1001289_length_67_cov_8.507463_1_91_+	2.7.1.11	PWY-1861	Formaldehyde-Assimilation
NODE_1001289_length_67_cov_8.507463_1_91_+	2.7.1.11	PWY-1042	GLYCOLYSIS-VARIANTS
NODE_1001293_length_73_cov_6.356164_1_97_+	2.5.1.47	PWY-6936	Other-biosynthesis
NODE_1001293_length_73_cov_6.356164_1_97_+	2.5.1.47	CYSTSYN-PWY	CYSTEINE-SYN
NODE_1001334_length_101_cov_3.950495_1_125_+	2.7.7.41	PWY0-1319	CDP-diacylglycerol-Biosynthesis
NODE_1001334_length_101_cov_3.950495_1_125_+	2.7.7.41	PWY-5981	CDP-diacylglycerol-Biosynthesis
NODE_1001334_length_101_cov_3.950495_1_125_+	2.7.7.41	PWY-5667	CDP-diacylglycerol-Biosynthesis
NODE_1001386_length_179_cov_5.374302_1_203_-	6.1.1.2	TRNA-CHARGING-PWY	Metabolic-Clusters
NODE_1001386_length_179_cov_5.374302_1_203_-	6.1.1.2	TRNA-CHARGING-PWY	Aminoacyl-tRNAs-Charging
NODE_1001409_length_58_cov_1.931034_1_82_+	3.5.4.10	PWY-7234	IMP-Biosynthesis
NODE_1001409_length_58_cov_1.931034_1_82_+	3.5.4.10	PWY-6123	IMP-Biosynthesis
NODE_1001409_length_58_cov_1.931034_1_82_+	3.5.4.10	PWY-6124	IMP-Biosynthesis
NODE_1001409_length_58_cov_1.931034_1_82_+	2.1.2.3	PWY-6123	IMP-Biosynthesis
NODE_1001409_length_58_cov_1.931034_1_82_+	2.1.2.3	PWY-6124	IMP-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	1.5.1.5	1CMET2-PWY	Folate-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	1.5.1.5	PWY-2201	Folate-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	1.5.1.5	CODH-PWY	Autotrophic-CO2-Fixation
NODE_1001466_length_63_cov_2.111111_1_87_-	1.5.1.5	PWY-3841	Folate-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	1.5.1.5	PWY-5497	Purine-Degradation
NODE_1001466_length_63_cov_2.111111_1_87_-	1.5.1.5	PWY-1722	Formaldehyde-Oxidation
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	1CMET2-PWY	Folate-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	PWY-2201	Folate-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	CODH-PWY	Autotrophic-CO2-Fixation
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	PWY-3841	Folate-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	PWY-6613	Folate-Biosynthesis
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	PWY-5497	Purine-Degradation
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	P164-PWY	Purine-Degradation
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	PWY-5030	HISTIDINE-DEG
NODE_1001466_length_63_cov_2.111111_1_87_-	3.5.4.9	PWY-1722	Formaldehyde-Oxidation
NODE_1001487_length_61_cov_4.704918_1_85_+	4.2.1.49	HISHP-PWY	HISTIDINE-DEG
NODE_1001487_length_61_cov_4.704918_1_85_+	4.2.1.49	PWY-5030	HISTIDINE-DEG
NODE_1001487_length_61_cov_4.704918_1_85_+	4.2.1.49	PWY-5028	HISTIDINE-DEG
NODE_1001487_length_61_cov_4.704918_1_85_+	4.2.1.49	HISDEG-PWY	HISTIDINE-DEG
NODE_1001505_length_51_cov_1.372549_1_75_+	2.7.1.17	LARABITOLUTIL-PWY	SUGAR-ALCOHOLS-DEG
NODE_1001505_length_51_cov_1.372549_1_75_+	2.7.1.17	XYLCAT-PWY	Xylose-Degradation
NODE_1001505_length_51_cov_1.372549_1_75_+	2.7.1.17	DARABITOLUTIL-PWY	SUGAR-ALCOHOLS-DEG
NODE_100150_length_204_cov_8.068627_42_228_-	3.1.1.1	PWY-6857	Vitamin-A-Biosynthesis
NODE_100150_length_204_cov_8.068627_42_228_-	3.1.1.1	PWY-6763	Benzoate-Biosynthesis
NODE_100150_length_204_cov_8.068627_42_228_-	3.1.1.1	PWY-6303	Interconversion
NODE_100150_length_204_cov_8.068627_42_228_-	3.1.1.1	PWY-6303	Auxin-Biosynthesis
NODE_1001513_length_66_cov_2.545455_1_90_+	1.3.1.12	TYRSYN	TYROSINE-SYN
NODE_1001584_length_257_cov_2.560311_1_281_+	6.3.2.13	PWY-6387	Acetylmuramoyl-Pentapeptide-Biosynthesis
NODE_1001590_length_160_cov_6.118750_1_184_-	3.5.2.7	HISHP-PWY	HISTIDINE-DEG
NODE_1001590_length_160_cov_6.118750_1_184_-	3.5.2.7	PWY-5030	HISTIDINE-DEG
NODE_1001590_length_160_cov_6.118750_1_184_-	3.5.2.7	PWY-5028	HISTIDINE-DEG
NODE_1001590_length_160_cov_6.118750_1_184_-	3.5.2.7	HISDEG-PWY	HISTIDINE-DEG
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-7216	Energy-Metabolism
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6883	Energy-Metabolism
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-5177	CARBOXYLATES-DEG
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-5789	Autotrophic-CO2-Fixation
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-7003	Super-Pathways
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-7003	Energy-Metabolism
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6876	Energy-Metabolism
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6863	Fermentation
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY1-3	Other-biosynthesis
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-5741	Energy-Metabolism
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-922	Lipid-Biosynthesis
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-922	ISOPRENOIDS
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-922	Cofactor-Biosynthesis
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-5676	Super-Pathways
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-5676	Acetyl-CoA-Butyrate
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6588	Pyruvate-Degradation
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	CENTFERM-PWY	Pyruvate-Degradation
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6583	Fermentation
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY66-368	OTHER-ENERGY
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY66-367	OTHER-ENERGY
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6174	Lipid-Biosynthesis
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6174	ISOPRENOIDS
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-6174	Cofactor-Biosynthesis
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	P163-PWY	LYSINE-DEG
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	P163-PWY	Fermentation
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	ACETOACETATE-DEG-PWY	Fatty-Acid-and-Lipid-Degradation
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	ILEUDEG-PWY	ISOLEUCINE-DEG
NODE_1001598_length_81_cov_6.000000_1_105_-	2.3.1.9	PWY-5109	Other-biosynthesis
NODE_1001650_length_171_cov_3.385965_1_195_-	2.2.1.9	PWY-5791	QUINONE-SYN
NODE_1001650_length_171_cov_3.385965_1_195_-	2.2.1.9	PWY-5791	DHNA-Biosynthesis
NODE_1001650_length_171_cov_3.385965_1_195_-	2.2.1.9	PWY-5837	DHNA-Biosynthesis
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY0-321	Phenylacetate-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-1361	Benzoyl-CoA-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6945	Cholesterol-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6946	Cholesterol-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6945	Cholesterol-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6946	Cholesterol-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6948	Steroids-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-7216	Energy-Metabolism
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6883	Energy-Metabolism
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-5177	CARBOXYLATES-DEG
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-5789	Autotrophic-CO2-Fixation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6863	Fermentation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	CENTFERM-PWY	Pyruvate-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6583	Fermentation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6944	Steroids-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-735	Jasmonates-Biosynthesis
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-735	FATTY-ACID-DERIVATIVE-SYN
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-735	Jasmonates-Biosynthesis
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-735	FATTY-ACID-DERIVATIVE-SYN
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-735	Jasmonates-Biosynthesis
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-735	FATTY-ACID-DERIVATIVE-SYN
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6435	4-Hydroxybenzoate-Biosynthesis
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-7094	Fatty-acid-biosynthesis
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY66-391	Fatty-Acid-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-5136	Fatty-Acid-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-7007	Energy-Metabolism
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	FAO-PWY	Fatty-Acid-Degradation
NODE_1001670_length_89_cov_1.146067_1_113_-	1.1.1.35	PWY-6863	Fermentation
NODE_1001712_length_81_cov_3.518518_1_105_+	1.2.4.2	PWY-5084	Respiration
NODE_1001712_length_81_cov_3.518518_1_105_+	1.2.4.2	PWY-5084	Amino-Acid-Degradation
NODE_1001717_length_85_cov_4.176471_1_109_+	6.1.1.19	TRNA-CHARGING-PWY	Metabolic-Clusters
NODE_1001717_length_85_cov_4.176471_1_109_+	6.1.1.19	TRNA-CHARGING-PWY	Aminoacyl-tRNAs-Charging
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5989	Stearate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	FASYN-ELONG-PWY	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-6282	Palmitoleate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-6519	7-Keto-8-aminopelargonate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	FASYN-INITIAL-PWY	Super-Pathways
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	FASYN-INITIAL-PWY	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5966	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5965	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-6282	Palmitoleate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY3O-355	Stearate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001756_length_238_cov_2.226891_1_262_+	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	PWY-6901	Super-Pathways
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	PWY-6901	Sugars-And-Polysaccharides
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	CALVIN-PWY	Photosynthesis
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	CALVIN-PWY	CARBO-BIOSYNTHESIS
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	CALVIN-PWY	Autotrophic-CO2-Fixation
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	PWY-5723	Energy-Metabolism
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	NONOXIPENT-PWY	Pentose-Phosphate-Cycle
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	P185-PWY	Formaldehyde-Assimilation
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	PWY-1861	Formaldehyde-Assimilation
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	P21-PWY	Pentose-Phosphate-Cycle
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	CALVIN-PWY	Photosynthesis
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	CALVIN-PWY	CARBO-BIOSYNTHESIS
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	CALVIN-PWY	Autotrophic-CO2-Fixation
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	PWY-5723	Energy-Metabolism
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	NONOXIPENT-PWY	Pentose-Phosphate-Cycle
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	P124-PWY	Sugars-And-Polysaccharides
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	P124-PWY	Fermentation
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	P185-PWY	Formaldehyde-Assimilation
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	PWY-1861	Formaldehyde-Assimilation
NODE_1001778_length_49_cov_3.040816_1_73_-	2.2.1.1	P21-PWY	Pentose-Phosphate-Cycle
NODE_1001786_length_67_cov_1.925373_1_91_+	2.5.1.48	HOMOSER-METSYN-PWY	METHIONINE-SYN
NODE_1001868_length_79_cov_2.632911_1_103_+	5.4.99.2	PROPIONMET-PWY	Propionate-Degradation
NODE_1001868_length_79_cov_2.632911_1_103_+	5.4.99.2	PWY-5743	Autotrophic-CO2-Fixation
NODE_1001868_length_79_cov_2.632911_1_103_+	5.4.99.2	PWY-5789	Autotrophic-CO2-Fixation
NODE_1001868_length_79_cov_2.632911_1_103_+	5.4.99.2	PWY-6728	Energy-Metabolism
NODE_1001868_length_79_cov_2.632911_1_103_+	5.4.99.2	P108-PWY	Pyruvate-Degradation
NODE_1001868_length_79_cov_2.632911_1_103_+	5.4.99.2	PWY0-43	SUCC-DEG
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-7268	NAD-Metabolism
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-7254	TCA-VARIANTS
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-7124	Super-Pathways
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-7124	Photosynthesis
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-7124	CHEMOAUTOTROPHIC-ENERGY-METABOLISM
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-5913	TCA-VARIANTS
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-6969	TCA-VARIANTS
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	P23-PWY	Reductive-TCA-Cycles
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	TCA	TCA-VARIANTS
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-6728	Energy-Metabolism
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	PWY-6549	GLUTAMINE-SYN
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	FERMENTATION-PWY	Fermentation
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	REDCITCYC	TCA-VARIANTS
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	P105-PWY	TCA-VARIANTS
NODE_1001872_length_48_cov_9.958333_1_72_-	1.1.1.42	ANARESP1-PWY	ANAEROBIC-RESPIRATION
NODE_1001875_length_61_cov_2.639344_1_85_-	5.3.1.25	FUCCAT-PWY	Sugars-And-Polysaccharides
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	PWY-622	GLYCOGEN-BIOSYN
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	GLYCOCAT-PWY	Glycogen-Degradation
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	GLYCOCAT-PWY	CARBO-BIOSYNTHESIS
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	PWY-6737	Starch-Degradation
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	PWY-6731	Starch-Degradation
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	PWY-5941	Glycogen-Degradation
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	PWY-5941	Glycogen-Degradation
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	GLYCOCAT-PWY	Glycogen-Degradation
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	GLYCOCAT-PWY	CARBO-BIOSYNTHESIS
NODE_1001968_length_139_cov_1.661870_1_163_-	2.4.1.1	PWY-7238	Sucrose-Biosynthesis
NODE_1001996_length_109_cov_2.926605_1_133_+	2.6.1.45	PWY-1622	Formaldehyde-Assimilation
NODE_1001996_length_109_cov_2.926605_1_133_+	2.6.1.45	PWY-181	Photosynthesis
NODE_1001996_length_109_cov_2.926605_1_133_+	2.6.1.45	PWY-1622	Formaldehyde-Assimilation
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	1CMET2-PWY	Folate-Biosynthesis
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	PWY-181	Photosynthesis
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	PWY-2201	Folate-Biosynthesis
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	PWY-1622	Formaldehyde-Assimilation
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	PWY-3841	Folate-Biosynthesis
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	PWY-2161	Folate-Biosynthesis
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	PWY-5497	Purine-Degradation
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	GLYSYN-PWY	GLYCINE-SYN
NODE_1001_length_82_cov_5.109756_1_106_+	2.1.2.1	PWY-3661	AMINE-DEG
